Sample Name, Recombined Chromosome, Recombination Start Site (bp), Recombination End Site (bp), Recombination Event Length (bp), IGV start position, IGV end position, Marker Cat ID#
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,204486,183165,21321,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:183165,2425
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,183165,172638,10527,Ca21chr6_C_albicans_SC5314:183165,Ca21chr6_C_albicans_SC5314:172638,2466
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,172638,16572,172638,Ca21chr6_C_albicans_SC5314:172638,Ca21chr6_C_albicans_SC5314:16572,2544
P6xSC_P38_D1_200,Ca21chr1_C_albicans_SC5314,1679932,1768491,88559,Ca21chr1_C_albicans_SC5314:1679932,Ca21chr1_C_albicans_SC5314:1768491,1996
P6xSC_P38_D1_200,Ca21chr1_C_albicans_SC5314,1768491,2420629,652138,Ca21chr1_C_albicans_SC5314:1768491,Ca21chr1_C_albicans_SC5314:2420629,2445
P6xSC_P38_D1_200,Ca21chr1_C_albicans_SC5314,2420629,2424695,4066,Ca21chr1_C_albicans_SC5314:2420629,Ca21chr1_C_albicans_SC5314:2424695,2466
P6xSC_P38_D1_200,Ca21chr1_C_albicans_SC5314,2424695,3177404,765305,Ca21chr1_C_albicans_SC5314:2424695,Ca21chr1_C_albicans_SC5314:3177404,353
P6xSC_P38_D1_200,Ca21chr3_C_albicans_SC5314,209395,161198,48197,Ca21chr3_C_albicans_SC5314:209395,Ca21chr3_C_albicans_SC5314:161198,2082
P6xSC_P38_D1_200,Ca21chr3_C_albicans_SC5314,161198,12891,161198,Ca21chr3_C_albicans_SC5314:161198,Ca21chr3_C_albicans_SC5314:12891,2241
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,643004,608422,34582,Ca21chr6_C_albicans_SC5314:643004,Ca21chr6_C_albicans_SC5314:608422,1996
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,608422,602948,5474,Ca21chr6_C_albicans_SC5314:608422,Ca21chr6_C_albicans_SC5314:602948,2003
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,602948,587007,15941,Ca21chr6_C_albicans_SC5314:602948,Ca21chr6_C_albicans_SC5314:587007,2012
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,587007,514584,72423,Ca21chr6_C_albicans_SC5314:587007,Ca21chr6_C_albicans_SC5314:514584,2039
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,514584,462156,52428,Ca21chr6_C_albicans_SC5314:514584,Ca21chr6_C_albicans_SC5314:462156,2069
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,462156,183165,278991,Ca21chr6_C_albicans_SC5314:462156,Ca21chr6_C_albicans_SC5314:183165,2169
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,183165,172638,10527,Ca21chr6_C_albicans_SC5314:183165,Ca21chr6_C_albicans_SC5314:172638,2191
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,172638,16572,172638,Ca21chr6_C_albicans_SC5314:172638,Ca21chr6_C_albicans_SC5314:16572,2391
P6xSC_P39_D2_184,Ca21chr1_C_albicans_SC5314,367868,343770,24098,Ca21chr1_C_albicans_SC5314:367868,Ca21chr1_C_albicans_SC5314:343770,2367
P6xSC_P39_D2_184,Ca21chr1_C_albicans_SC5314,343770,140213,343770,Ca21chr1_C_albicans_SC5314:343770,Ca21chr1_C_albicans_SC5314:140213,2421
P6xSC_P39_D2_184,Ca21chr2_C_albicans_SC5314,897252,884356,12896,Ca21chr2_C_albicans_SC5314:897252,Ca21chr2_C_albicans_SC5314:884356,2028
P6xSC_P39_D2_184,Ca21chr2_C_albicans_SC5314,884356,240446,884356,Ca21chr2_C_albicans_SC5314:884356,Ca21chr2_C_albicans_SC5314:240446,2090
P6xSC_P39_D2_184,Ca21chr5_C_albicans_SC5314,501961,1118424,688039,Ca21chr5_C_albicans_SC5314:501961,Ca21chr5_C_albicans_SC5314:1118424,2421
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,643004,608422,34582,Ca21chr6_C_albicans_SC5314:643004,Ca21chr6_C_albicans_SC5314:608422,1992
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,608422,602948,5474,Ca21chr6_C_albicans_SC5314:608422,Ca21chr6_C_albicans_SC5314:602948,1996
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,602948,587007,15941,Ca21chr6_C_albicans_SC5314:602948,Ca21chr6_C_albicans_SC5314:587007,2003
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,587007,514584,72423,Ca21chr6_C_albicans_SC5314:587007,Ca21chr6_C_albicans_SC5314:514584,2025
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,514584,462156,52428,Ca21chr6_C_albicans_SC5314:514584,Ca21chr6_C_albicans_SC5314:462156,2028
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,462156,183165,278991,Ca21chr6_C_albicans_SC5314:462156,Ca21chr6_C_albicans_SC5314:183165,2112
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,183165,172638,10527,Ca21chr6_C_albicans_SC5314:183165,Ca21chr6_C_albicans_SC5314:172638,2145
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,172638,16572,172638,Ca21chr6_C_albicans_SC5314:172638,Ca21chr6_C_albicans_SC5314:16572,2241
P6xSC_P3_A2_178,Ca21chr1_C_albicans_SC5314,355539,343770,11769,Ca21chr1_C_albicans_SC5314:355539,Ca21chr1_C_albicans_SC5314:343770,300
P6xSC_P3_A2_178,Ca21chr1_C_albicans_SC5314,343770,151196,343770,Ca21chr1_C_albicans_SC5314:343770,Ca21chr1_C_albicans_SC5314:151196,372
P6xSC_P3_A2_178,Ca21chr1_C_albicans_SC5314,2267886,2282805,14919,Ca21chr1_C_albicans_SC5314:2267886,Ca21chr1_C_albicans_SC5314:2282805,2604
P6xSC_P3_A2_178,Ca21chr1_C_albicans_SC5314,2282805,3177404,907195,Ca21chr1_C_albicans_SC5314:2282805,Ca21chr1_C_albicans_SC5314:3177404,554
P6xSC_P3_A2_178,Ca21chr3_C_albicans_SC5314,588540,582264,6276,Ca21chr3_C_albicans_SC5314:588540,Ca21chr3_C_albicans_SC5314:582264,1596
P6xSC_P3_A2_178,Ca21chr3_C_albicans_SC5314,582264,12891,582264,Ca21chr3_C_albicans_SC5314:582264,Ca21chr3_C_albicans_SC5314:12891,2445
P6xSC_P3_A2_178,Ca21chr6_C_albicans_SC5314,936425,936422,3,Ca21chr6_C_albicans_SC5314:936425,Ca21chr6_C_albicans_SC5314:936422,432
P6xSC_P3_A2_178,Ca21chr6_C_albicans_SC5314,936422,217785,718637,Ca21chr6_C_albicans_SC5314:936422,Ca21chr6_C_albicans_SC5314:217785,2544
P6xSC_P3_A2_178,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2545
P6xSC_P3_A2_178,Ca21chr6_C_albicans_SC5314,204486,16572,204486,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:16572,190
P6xSC_P41_D4_152,Ca21chr3_C_albicans_SC5314,209395,161198,48197,Ca21chr3_C_albicans_SC5314:209395,Ca21chr3_C_albicans_SC5314:161198,2039
P6xSC_P41_D4_152,Ca21chr3_C_albicans_SC5314,161198,33210,161198,Ca21chr3_C_albicans_SC5314:161198,Ca21chr3_C_albicans_SC5314:33210,2082
P6xSC_P41_D4_152,Ca21chr6_C_albicans_SC5314,643004,608422,34582,Ca21chr6_C_albicans_SC5314:643004,Ca21chr6_C_albicans_SC5314:608422,1992
P6xSC_P41_D4_152,Ca21chr6_C_albicans_SC5314,608422,183165,425257,Ca21chr6_C_albicans_SC5314:608422,Ca21chr6_C_albicans_SC5314:183165,2082
P6xSC_P41_D4_152,Ca21chr6_C_albicans_SC5314,183165,122164,61001,Ca21chr6_C_albicans_SC5314:183165,Ca21chr6_C_albicans_SC5314:122164,2090
P6xSC_P41_D4_152,Ca21chr6_C_albicans_SC5314,122164,16572,122164,Ca21chr6_C_albicans_SC5314:122164,Ca21chr6_C_albicans_SC5314:16572,2112
P6xSC_P41_D4_152,Ca21chrR_C_albicans_SC5314,1604219,1450462,153757,Ca21chrR_C_albicans_SC5314:1604219,Ca21chrR_C_albicans_SC5314:1450462,632
P6xSC_P41_D4_152,Ca21chrR_C_albicans_SC5314,1450462,135573,1450462,Ca21chrR_C_albicans_SC5314:1450462,Ca21chrR_C_albicans_SC5314:135573,2074
P6xSC_P42_D5_120,Ca21chr1_C_albicans_SC5314,2200247,2210455,10208,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2210455,2181
P6xSC_P42_D5_120,Ca21chr1_C_albicans_SC5314,2210455,3177404,979545,Ca21chr1_C_albicans_SC5314:2210455,Ca21chr1_C_albicans_SC5314:3177404,398
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,936425,891058,45367,Ca21chr6_C_albicans_SC5314:936425,Ca21chr6_C_albicans_SC5314:891058,432
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,891058,643004,248054,Ca21chr6_C_albicans_SC5314:891058,Ca21chr6_C_albicans_SC5314:643004,2012
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,643004,608422,34582,Ca21chr6_C_albicans_SC5314:643004,Ca21chr6_C_albicans_SC5314:608422,2025
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,608422,602948,5474,Ca21chr6_C_albicans_SC5314:608422,Ca21chr6_C_albicans_SC5314:602948,2028
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,602948,587007,15941,Ca21chr6_C_albicans_SC5314:602948,Ca21chr6_C_albicans_SC5314:587007,2069
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,587007,514584,72423,Ca21chr6_C_albicans_SC5314:587007,Ca21chr6_C_albicans_SC5314:514584,2090
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,514584,462156,52428,Ca21chr6_C_albicans_SC5314:514584,Ca21chr6_C_albicans_SC5314:462156,2092
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,462156,217785,244371,Ca21chr6_C_albicans_SC5314:462156,Ca21chr6_C_albicans_SC5314:217785,2307
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2308
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,204486,183165,21321,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:183165,2421
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,183165,172638,10527,Ca21chr6_C_albicans_SC5314:183165,Ca21chr6_C_albicans_SC5314:172638,2445
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,172638,16572,172638,Ca21chr6_C_albicans_SC5314:172638,Ca21chr6_C_albicans_SC5314:16572,2532
P6xSC_P42_D5_120,Ca21chrR_C_albicans_SC5314,1554086,1450462,103624,Ca21chrR_C_albicans_SC5314:1554086,Ca21chrR_C_albicans_SC5314:1450462,1596
P6xSC_P42_D5_120,Ca21chrR_C_albicans_SC5314,1450462,88028,1450462,Ca21chrR_C_albicans_SC5314:1450462,Ca21chrR_C_albicans_SC5314:88028,2445
P6xSC_P43_D6_134,Ca21chr2_C_albicans_SC5314,1370979,1368504,2475,Ca21chr2_C_albicans_SC5314:1370979,Ca21chr2_C_albicans_SC5314:1368504,926
P6xSC_P43_D6_134,Ca21chr2_C_albicans_SC5314,1368504,8421,1368504,Ca21chr2_C_albicans_SC5314:1368504,Ca21chr2_C_albicans_SC5314:8421,2069
P6xSC_P43_D6_134,Ca21chr5_C_albicans_SC5314,494001,1115660,74340,Ca21chr5_C_albicans_SC5314:494001,Ca21chr5_C_albicans_SC5314:1115660,2307
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,643004,608422,34582,Ca21chr6_C_albicans_SC5314:643004,Ca21chr6_C_albicans_SC5314:608422,1996
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,608422,602948,5474,Ca21chr6_C_albicans_SC5314:608422,Ca21chr6_C_albicans_SC5314:602948,2003
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,602948,587007,15941,Ca21chr6_C_albicans_SC5314:602948,Ca21chr6_C_albicans_SC5314:587007,2012
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,587007,514584,72423,Ca21chr6_C_albicans_SC5314:587007,Ca21chr6_C_albicans_SC5314:514584,2039
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,514584,462156,52428,Ca21chr6_C_albicans_SC5314:514584,Ca21chr6_C_albicans_SC5314:462156,2069
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,462156,183165,278991,Ca21chr6_C_albicans_SC5314:462156,Ca21chr6_C_albicans_SC5314:183165,2181
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,183165,146907,36258,Ca21chr6_C_albicans_SC5314:183165,Ca21chr6_C_albicans_SC5314:146907,2241
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,146907,16572,146907,Ca21chr6_C_albicans_SC5314:146907,Ca21chr6_C_albicans_SC5314:16572,2391
P6xSC_P44_D7_176,Ca21chr1_C_albicans_SC5314,367868,343770,24098,Ca21chr1_C_albicans_SC5314:367868,Ca21chr1_C_albicans_SC5314:343770,2169
P6xSC_P44_D7_176,Ca21chr1_C_albicans_SC5314,343770,151196,343770,Ca21chr1_C_albicans_SC5314:343770,Ca21chr1_C_albicans_SC5314:151196,2191
P6xSC_P44_D7_176,Ca21chr6_C_albicans_SC5314,643004,608422,34582,Ca21chr6_C_albicans_SC5314:643004,Ca21chr6_C_albicans_SC5314:608422,1181
P6xSC_P44_D7_176,Ca21chr6_C_albicans_SC5314,608422,514584,93838,Ca21chr6_C_albicans_SC5314:608422,Ca21chr6_C_albicans_SC5314:514584,2003
P6xSC_P44_D7_176,Ca21chr6_C_albicans_SC5314,514584,462156,52428,Ca21chr6_C_albicans_SC5314:514584,Ca21chr6_C_albicans_SC5314:462156,2007
P6xSC_P44_D7_176,Ca21chr6_C_albicans_SC5314,462156,183165,278991,Ca21chr6_C_albicans_SC5314:462156,Ca21chr6_C_albicans_SC5314:183165,2082
P6xSC_P44_D7_176,Ca21chr6_C_albicans_SC5314,183165,122164,61001,Ca21chr6_C_albicans_SC5314:183165,Ca21chr6_C_albicans_SC5314:122164,2090
P6xSC_P44_D7_176,Ca21chr6_C_albicans_SC5314,122164,16572,122164,Ca21chr6_C_albicans_SC5314:122164,Ca21chr6_C_albicans_SC5314:16572,2112
P6xSC_P45_D8_120,Ca21chr1_C_albicans_SC5314,2200247,2210455,10208,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2210455,2082
P6xSC_P45_D8_120,Ca21chr1_C_albicans_SC5314,2210455,3177404,979545,Ca21chr1_C_albicans_SC5314:2210455,Ca21chr1_C_albicans_SC5314:3177404,300
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,643004,608422,34582,Ca21chr6_C_albicans_SC5314:643004,Ca21chr6_C_albicans_SC5314:608422,1996
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,608422,602948,5474,Ca21chr6_C_albicans_SC5314:608422,Ca21chr6_C_albicans_SC5314:602948,2003
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,602948,587007,15941,Ca21chr6_C_albicans_SC5314:602948,Ca21chr6_C_albicans_SC5314:587007,2007
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,587007,514584,72423,Ca21chr6_C_albicans_SC5314:587007,Ca21chr6_C_albicans_SC5314:514584,2028
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,514584,462156,52428,Ca21chr6_C_albicans_SC5314:514584,Ca21chr6_C_albicans_SC5314:462156,2039
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,462156,183165,278991,Ca21chr6_C_albicans_SC5314:462156,Ca21chr6_C_albicans_SC5314:183165,2169
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,183165,172638,10527,Ca21chr6_C_albicans_SC5314:183165,Ca21chr6_C_albicans_SC5314:172638,2191
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,172638,16572,172638,Ca21chr6_C_albicans_SC5314:172638,Ca21chr6_C_albicans_SC5314:16572,2391
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,1188475,1085100,103375,Ca21chr1_C_albicans_SC5314:1188475,Ca21chr1_C_albicans_SC5314:1085100,2074
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,1085100,893375,191725,Ca21chr1_C_albicans_SC5314:1085100,Ca21chr1_C_albicans_SC5314:893375,2191
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,893375,878788,14587,Ca21chr1_C_albicans_SC5314:893375,Ca21chr1_C_albicans_SC5314:878788,2241
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,878788,151196,878788,Ca21chr1_C_albicans_SC5314:878788,Ca21chr1_C_albicans_SC5314:151196,2523
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,1679932,1836610,156678,Ca21chr1_C_albicans_SC5314:1679932,Ca21chr1_C_albicans_SC5314:1836610,1992
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,1836610,2200247,363637,Ca21chr1_C_albicans_SC5314:1836610,Ca21chr1_C_albicans_SC5314:2200247,2077
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,2200247,2210455,10208,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2210455,2082
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,2210455,3177404,979545,Ca21chr1_C_albicans_SC5314:2210455,Ca21chr1_C_albicans_SC5314:3177404,243
P6xSC_P47_D10_148,Ca21chr5_C_albicans_SC5314,501961,824602,322641,Ca21chr5_C_albicans_SC5314:501961,Ca21chr5_C_albicans_SC5314:824602,2076
P6xSC_P47_D10_148,Ca21chr5_C_albicans_SC5314,824602,833365,8763,Ca21chr5_C_albicans_SC5314:824602,Ca21chr5_C_albicans_SC5314:833365,2077
P6xSC_P47_D10_148,Ca21chr5_C_albicans_SC5314,833365,1118424,356635,Ca21chr5_C_albicans_SC5314:833365,Ca21chr5_C_albicans_SC5314:1118424,2445
P6xSC_P47_D10_148,Ca21chr6_C_albicans_SC5314,643004,587007,55997,Ca21chr6_C_albicans_SC5314:643004,Ca21chr6_C_albicans_SC5314:587007,2003
P6xSC_P47_D10_148,Ca21chr6_C_albicans_SC5314,587007,514584,72423,Ca21chr6_C_albicans_SC5314:587007,Ca21chr6_C_albicans_SC5314:514584,2025
P6xSC_P47_D10_148,Ca21chr6_C_albicans_SC5314,514584,462156,52428,Ca21chr6_C_albicans_SC5314:514584,Ca21chr6_C_albicans_SC5314:462156,2028
P6xSC_P47_D10_148,Ca21chr6_C_albicans_SC5314,462156,183165,278991,Ca21chr6_C_albicans_SC5314:462156,Ca21chr6_C_albicans_SC5314:183165,2145
P6xSC_P47_D10_148,Ca21chr6_C_albicans_SC5314,183165,172638,10527,Ca21chr6_C_albicans_SC5314:183165,Ca21chr6_C_albicans_SC5314:172638,2169
P6xSC_P47_D10_148,Ca21chr6_C_albicans_SC5314,172638,16572,172638,Ca21chr6_C_albicans_SC5314:172638,Ca21chr6_C_albicans_SC5314:16572,2241
P6xSC_P48_D11_160,Ca21chr1_C_albicans_SC5314,416508,410636,5872,Ca21chr1_C_albicans_SC5314:416508,Ca21chr1_C_albicans_SC5314:410636,2445
P6xSC_P48_D11_160,Ca21chr1_C_albicans_SC5314,410636,151196,410636,Ca21chr1_C_albicans_SC5314:410636,Ca21chr1_C_albicans_SC5314:151196,2540
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,936425,936422,3,Ca21chr6_C_albicans_SC5314:936425,Ca21chr6_C_albicans_SC5314:936422,432
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,936422,643004,293418,Ca21chr6_C_albicans_SC5314:936422,Ca21chr6_C_albicans_SC5314:643004,2025
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,643004,615807,27197,Ca21chr6_C_albicans_SC5314:643004,Ca21chr6_C_albicans_SC5314:615807,2028
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,615807,602948,12859,Ca21chr6_C_albicans_SC5314:615807,Ca21chr6_C_albicans_SC5314:602948,2069
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,602948,587007,15941,Ca21chr6_C_albicans_SC5314:602948,Ca21chr6_C_albicans_SC5314:587007,2076
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,587007,514584,72423,Ca21chr6_C_albicans_SC5314:587007,Ca21chr6_C_albicans_SC5314:514584,2090
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,514584,462156,52428,Ca21chr6_C_albicans_SC5314:514584,Ca21chr6_C_albicans_SC5314:462156,2092
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,462156,183165,278991,Ca21chr6_C_albicans_SC5314:462156,Ca21chr6_C_albicans_SC5314:183165,2445
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,183165,172638,10527,Ca21chr6_C_albicans_SC5314:183165,Ca21chr6_C_albicans_SC5314:172638,2466
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,172638,16572,172638,Ca21chr6_C_albicans_SC5314:172638,Ca21chr6_C_albicans_SC5314:16572,2540
P6xSC_P49_D12_122,Ca21chr1_C_albicans_SC5314,1679932,1768491,88559,Ca21chr1_C_albicans_SC5314:1679932,Ca21chr1_C_albicans_SC5314:1768491,1181
P6xSC_P49_D12_122,Ca21chr1_C_albicans_SC5314,1768491,2200247,431756,Ca21chr1_C_albicans_SC5314:1768491,Ca21chr1_C_albicans_SC5314:2200247,2090
P6xSC_P49_D12_122,Ca21chr1_C_albicans_SC5314,2200247,2210327,10080,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2210327,2092
P6xSC_P49_D12_122,Ca21chr1_C_albicans_SC5314,2210327,3177404,979673,Ca21chr1_C_albicans_SC5314:2210327,Ca21chr1_C_albicans_SC5314:3177404,242
P6xSC_P49_D12_122,Ca21chr3_C_albicans_SC5314,209395,161198,48197,Ca21chr3_C_albicans_SC5314:209395,Ca21chr3_C_albicans_SC5314:161198,2076
P6xSC_P49_D12_122,Ca21chr3_C_albicans_SC5314,161198,12891,161198,Ca21chr3_C_albicans_SC5314:161198,Ca21chr3_C_albicans_SC5314:12891,2181
P6xSC_P49_D12_122,Ca21chr6_C_albicans_SC5314,936422,602948,333474,Ca21chr6_C_albicans_SC5314:936422,Ca21chr6_C_albicans_SC5314:602948,2012
P6xSC_P49_D12_122,Ca21chr6_C_albicans_SC5314,602948,587007,15941,Ca21chr6_C_albicans_SC5314:602948,Ca21chr6_C_albicans_SC5314:587007,2028
P6xSC_P49_D12_122,Ca21chr6_C_albicans_SC5314,587007,514584,72423,Ca21chr6_C_albicans_SC5314:587007,Ca21chr6_C_albicans_SC5314:514584,2074
P6xSC_P49_D12_122,Ca21chr6_C_albicans_SC5314,514584,462156,52428,Ca21chr6_C_albicans_SC5314:514584,Ca21chr6_C_albicans_SC5314:462156,2076
P6xSC_P49_D12_122,Ca21chr6_C_albicans_SC5314,462156,183165,278991,Ca21chr6_C_albicans_SC5314:462156,Ca21chr6_C_albicans_SC5314:183165,2241
P6xSC_P49_D12_122,Ca21chr6_C_albicans_SC5314,183165,172638,10527,Ca21chr6_C_albicans_SC5314:183165,Ca21chr6_C_albicans_SC5314:172638,2307
P6xSC_P49_D12_122,Ca21chr6_C_albicans_SC5314,172638,16572,172638,Ca21chr6_C_albicans_SC5314:172638,Ca21chr6_C_albicans_SC5314:16572,2407
P6xSC_P4_A3_162,Ca21chr1_C_albicans_SC5314,355539,343770,11769,Ca21chr1_C_albicans_SC5314:355539,Ca21chr1_C_albicans_SC5314:343770,353
P6xSC_P4_A3_162,Ca21chr1_C_albicans_SC5314,343770,151196,343770,Ca21chr1_C_albicans_SC5314:343770,Ca21chr1_C_albicans_SC5314:151196,390
P6xSC_P4_A3_162,Ca21chr4_C_albicans_SC5314,1588018,1591307,3289,Ca21chr4_C_albicans_SC5314:1588018,Ca21chr4_C_albicans_SC5314:1591307,2241
P6xSC_P4_A3_162,Ca21chr4_C_albicans_SC5314,1588018,1591307,8693,Ca21chr4_C_albicans_SC5314:1588018,Ca21chr4_C_albicans_SC5314:1591307,2241
P6xSC_P4_A3_162,Ca21chr6_C_albicans_SC5314,936425,936422,3,Ca21chr6_C_albicans_SC5314:936425,Ca21chr6_C_albicans_SC5314:936422,432
P6xSC_P4_A3_162,Ca21chr6_C_albicans_SC5314,936422,217785,718637,Ca21chr6_C_albicans_SC5314:936422,Ca21chr6_C_albicans_SC5314:217785,2545
P6xSC_P4_A3_162,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2587
P6xSC_P4_A3_162,Ca21chr6_C_albicans_SC5314,204486,16572,204486,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:16572,209
P6xSC_P50_E1_202,Ca21chr1_C_albicans_SC5314,367868,343770,24098,Ca21chr1_C_albicans_SC5314:367868,Ca21chr1_C_albicans_SC5314:343770,2425
P6xSC_P50_E1_202,Ca21chr1_C_albicans_SC5314,343770,151196,343770,Ca21chr1_C_albicans_SC5314:343770,Ca21chr1_C_albicans_SC5314:151196,2466
P6xSC_P50_E1_202,Ca21chr1_C_albicans_SC5314,2200247,2210455,10208,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2210455,2112
P6xSC_P50_E1_202,Ca21chr1_C_albicans_SC5314,2210455,3177404,979545,Ca21chr1_C_albicans_SC5314:2210455,Ca21chr1_C_albicans_SC5314:3177404,300
P6xSC_P50_E1_202,Ca21chr3_C_albicans_SC5314,209395,161198,48197,Ca21chr3_C_albicans_SC5314:209395,Ca21chr3_C_albicans_SC5314:161198,2077
P6xSC_P50_E1_202,Ca21chr3_C_albicans_SC5314,161198,12891,161198,Ca21chr3_C_albicans_SC5314:161198,Ca21chr3_C_albicans_SC5314:12891,2191
P6xSC_P50_E1_202,Ca21chr5_C_albicans_SC5314,824602,833365,8763,Ca21chr5_C_albicans_SC5314:824602,Ca21chr5_C_albicans_SC5314:833365,2082
P6xSC_P50_E1_202,Ca21chr5_C_albicans_SC5314,833365,1118424,356635,Ca21chr5_C_albicans_SC5314:833365,Ca21chr5_C_albicans_SC5314:1118424,2467
P6xSC_P50_E1_202,Ca21chr6_C_albicans_SC5314,643004,608422,34582,Ca21chr6_C_albicans_SC5314:643004,Ca21chr6_C_albicans_SC5314:608422,2007
P6xSC_P50_E1_202,Ca21chr6_C_albicans_SC5314,608422,587010,21412,Ca21chr6_C_albicans_SC5314:608422,Ca21chr6_C_albicans_SC5314:587010,2012
P6xSC_P50_E1_202,Ca21chr6_C_albicans_SC5314,587010,587007,3,Ca21chr6_C_albicans_SC5314:587010,Ca21chr6_C_albicans_SC5314:587007,2025
P6xSC_P50_E1_202,Ca21chr6_C_albicans_SC5314,587007,514584,72423,Ca21chr6_C_albicans_SC5314:587007,Ca21chr6_C_albicans_SC5314:514584,2069
