strain,chr,start.pos,length,prop.o.arm,arm
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,462156,217785,0.5302,left
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,217785,204486,0.7786,left
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,204486,183165,0.7921,left
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P37_C12_120,Ca21chr1_C_albicans_SC5314,1679932,1768491,0.071,right
P6xSC_P37_C12_120,Ca21chr1_C_albicans_SC5314,1768491,3177404,0.1255,right
P6xSC_P37_C12_120,Ca21chr5_C_albicans_SC5314,1115660,1118424,0.8967,right
P6xSC_P37_C12_120,Ca21chr5_C_albicans_SC5314,1118424,1175162,0.9006,right
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,936425,936422,0.0481,left
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,936422,643004,0.0482,left
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,462156,217785,0.5302,left
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,217785,204486,0.7786,left
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,204486,183165,0.7921,left
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P37_C12_120,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P38_D1_200,Ca21chr1_C_albicans_SC5314,1679932,1768491,0.071,right
P6xSC_P38_D1_200,Ca21chr1_C_albicans_SC5314,1768491,2420629,0.1255,right
P6xSC_P38_D1_200,Ca21chr1_C_albicans_SC5314,2420629,2424695,0.5267,right
P6xSC_P38_D1_200,Ca21chr1_C_albicans_SC5314,2424695,3177404,0.5292,right
P6xSC_P38_D1_200,Ca21chr3_C_albicans_SC5314,209395,161198,0.7466,left
P6xSC_P38_D1_200,Ca21chr3_C_albicans_SC5314,161198,12891,0.805,left
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,462156,183165,0.5302,left
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P38_D1_200,Ca21chr1_C_albicans_SC5314,1679932,1768491,0.071,right
P6xSC_P38_D1_200,Ca21chr1_C_albicans_SC5314,1768491,2420629,0.1255,right
P6xSC_P38_D1_200,Ca21chr1_C_albicans_SC5314,2420629,2424695,0.5267,right
P6xSC_P38_D1_200,Ca21chr1_C_albicans_SC5314,2424695,3177404,0.5292,right
P6xSC_P38_D1_200,Ca21chr3_C_albicans_SC5314,209395,161198,0.7466,left
P6xSC_P38_D1_200,Ca21chr3_C_albicans_SC5314,161198,12891,0.805,left
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,462156,183165,0.5302,left
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P38_D1_200,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P39_D2_184,Ca21chr1_C_albicans_SC5314,367868,343770,0.7651,left
P6xSC_P39_D2_184,Ca21chr1_C_albicans_SC5314,343770,140213,0.7805,left
P6xSC_P39_D2_184,Ca21chr2_C_albicans_SC5314,897252,884356,0.5352,left
P6xSC_P39_D2_184,Ca21chr2_C_albicans_SC5314,884356,240446,0.5418,left
P6xSC_P39_D2_184,Ca21chr5_C_albicans_SC5314,501961,1118424,0.0441,right
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,462156,183165,0.5302,left
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P39_D2_184,Ca21chr1_C_albicans_SC5314,367868,343770,0.7651,left
P6xSC_P39_D2_184,Ca21chr1_C_albicans_SC5314,343770,140213,0.7805,left
P6xSC_P39_D2_184,Ca21chr2_C_albicans_SC5314,897252,884356,0.5352,left
P6xSC_P39_D2_184,Ca21chr2_C_albicans_SC5314,884356,240446,0.5418,left
P6xSC_P39_D2_184,Ca21chr5_C_albicans_SC5314,501961,1118424,0.0441,right
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,462156,183165,0.5302,left
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P39_D2_184,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P3_A2_178,Ca21chr1_C_albicans_SC5314,355539,343770,0.773,left
P6xSC_P3_A2_178,Ca21chr1_C_albicans_SC5314,343770,151196,0.7805,left
P6xSC_P3_A2_178,Ca21chr1_C_albicans_SC5314,2267886,2282805,0.4327,right
P6xSC_P3_A2_178,Ca21chr1_C_albicans_SC5314,2282805,3177404,0.4419,right
P6xSC_P3_A2_178,Ca21chr3_C_albicans_SC5314,588540,582264,0.2879,left
P6xSC_P3_A2_178,Ca21chr3_C_albicans_SC5314,582264,12891,0.2955,left
P6xSC_P3_A2_178,Ca21chr6_C_albicans_SC5314,936425,936422,0.0481,left
P6xSC_P3_A2_178,Ca21chr6_C_albicans_SC5314,936422,217785,0.0482,left
P6xSC_P3_A2_178,Ca21chr6_C_albicans_SC5314,217785,204486,0.7786,left
P6xSC_P3_A2_178,Ca21chr6_C_albicans_SC5314,204486,16572,0.7921,left
P6xSC_P3_A2_178,Ca21chr1_C_albicans_SC5314,355539,343770,0.773,left
P6xSC_P3_A2_178,Ca21chr1_C_albicans_SC5314,343770,151196,0.7805,left
P6xSC_P3_A2_178,Ca21chr1_C_albicans_SC5314,2267886,2282805,0.4327,right
P6xSC_P3_A2_178,Ca21chr1_C_albicans_SC5314,2282805,3177404,0.4419,right
P6xSC_P3_A2_178,Ca21chr3_C_albicans_SC5314,588540,582264,0.2879,left
P6xSC_P3_A2_178,Ca21chr3_C_albicans_SC5314,582264,12891,0.2955,left
P6xSC_P3_A2_178,Ca21chr6_C_albicans_SC5314,936425,936422,0.0481,left
P6xSC_P3_A2_178,Ca21chr6_C_albicans_SC5314,936422,217785,0.0482,left
P6xSC_P3_A2_178,Ca21chr6_C_albicans_SC5314,217785,204486,0.7786,left
P6xSC_P3_A2_178,Ca21chr6_C_albicans_SC5314,204486,16572,0.7921,left
P6xSC_P41_D4_152,Ca21chr3_C_albicans_SC5314,209395,161198,0.7466,left
P6xSC_P41_D4_152,Ca21chr3_C_albicans_SC5314,161198,33210,0.805,left
P6xSC_P41_D4_152,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P41_D4_152,Ca21chr6_C_albicans_SC5314,608422,183165,0.3816,left
P6xSC_P41_D4_152,Ca21chr6_C_albicans_SC5314,183165,122164,0.8138,left
P6xSC_P41_D4_152,Ca21chr6_C_albicans_SC5314,122164,16572,0.8758,left
P6xSC_P41_D4_152,Ca21chrR_C_albicans_SC5314,1604219,1450462,0.0821,left
P6xSC_P41_D4_152,Ca21chrR_C_albicans_SC5314,1450462,135573,0.1701,left
P6xSC_P41_D4_152,Ca21chr3_C_albicans_SC5314,209395,161198,0.7466,left
P6xSC_P41_D4_152,Ca21chr3_C_albicans_SC5314,161198,33210,0.805,left
P6xSC_P41_D4_152,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P41_D4_152,Ca21chr6_C_albicans_SC5314,608422,183165,0.3816,left
P6xSC_P41_D4_152,Ca21chr6_C_albicans_SC5314,183165,122164,0.8138,left
P6xSC_P41_D4_152,Ca21chr6_C_albicans_SC5314,122164,16572,0.8758,left
P6xSC_P41_D4_152,Ca21chrR_C_albicans_SC5314,1604219,1450462,0.0821,left
P6xSC_P41_D4_152,Ca21chrR_C_albicans_SC5314,1450462,135573,0.1701,left
P6xSC_P42_D5_120,Ca21chr1_C_albicans_SC5314,2200247,2210455,0.3911,right
P6xSC_P42_D5_120,Ca21chr1_C_albicans_SC5314,2210455,3177404,0.3974,right
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,936425,891058,0.0481,left
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,891058,643004,0.0943,left
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,462156,217785,0.5302,left
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,217785,204486,0.7786,left
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,204486,183165,0.7921,left
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P42_D5_120,Ca21chrR_C_albicans_SC5314,1554086,1450462,0.1108,left
P6xSC_P42_D5_120,Ca21chrR_C_albicans_SC5314,1450462,88028,0.1701,left
P6xSC_P42_D5_120,Ca21chr1_C_albicans_SC5314,2200247,2210455,0.3911,right
P6xSC_P42_D5_120,Ca21chr1_C_albicans_SC5314,2210455,3177404,0.3974,right
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,936425,891058,0.0481,left
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,891058,643004,0.0943,left
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,462156,217785,0.5302,left
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,217785,204486,0.7786,left
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,204486,183165,0.7921,left
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P42_D5_120,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P42_D5_120,Ca21chrR_C_albicans_SC5314,1554086,1450462,0.1108,left
P6xSC_P42_D5_120,Ca21chrR_C_albicans_SC5314,1450462,88028,0.1701,left
P6xSC_P43_D6_134,Ca21chr2_C_albicans_SC5314,1370979,1368504,0.2897,left
P6xSC_P43_D6_134,Ca21chr2_C_albicans_SC5314,1368504,8421,0.291,left
P6xSC_P43_D6_134,Ca21chr5_C_albicans_SC5314,494001,1115660,0.033,right
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,462156,183165,0.5302,left
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,183165,146907,0.8138,left
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,146907,16572,0.8507,left
P6xSC_P43_D6_134,Ca21chr2_C_albicans_SC5314,1370979,1368504,0.2897,left
P6xSC_P43_D6_134,Ca21chr2_C_albicans_SC5314,1368504,8421,0.291,left
P6xSC_P43_D6_134,Ca21chr5_C_albicans_SC5314,494001,1115660,0.033,right
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,462156,183165,0.5302,left
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,183165,146907,0.8138,left
P6xSC_P43_D6_134,Ca21chr6_C_albicans_SC5314,146907,16572,0.8507,left
P6xSC_P44_D7_176,Ca21chr1_C_albicans_SC5314,367868,343770,0.7651,left
P6xSC_P44_D7_176,Ca21chr1_C_albicans_SC5314,343770,151196,0.7805,left
P6xSC_P44_D7_176,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P44_D7_176,Ca21chr6_C_albicans_SC5314,608422,514584,0.3816,left
P6xSC_P44_D7_176,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P44_D7_176,Ca21chr6_C_albicans_SC5314,462156,183165,0.5302,left
P6xSC_P44_D7_176,Ca21chr6_C_albicans_SC5314,183165,122164,0.8138,left
P6xSC_P44_D7_176,Ca21chr6_C_albicans_SC5314,122164,16572,0.8758,left
P6xSC_P44_D7_176,Ca21chr1_C_albicans_SC5314,367868,343770,0.7651,left
P6xSC_P44_D7_176,Ca21chr1_C_albicans_SC5314,343770,151196,0.7805,left
P6xSC_P44_D7_176,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P44_D7_176,Ca21chr6_C_albicans_SC5314,608422,514584,0.3816,left
P6xSC_P44_D7_176,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P44_D7_176,Ca21chr6_C_albicans_SC5314,462156,183165,0.5302,left
P6xSC_P44_D7_176,Ca21chr6_C_albicans_SC5314,183165,122164,0.8138,left
P6xSC_P44_D7_176,Ca21chr6_C_albicans_SC5314,122164,16572,0.8758,left
P6xSC_P45_D8_120,Ca21chr1_C_albicans_SC5314,2200247,2210455,0.3911,right
P6xSC_P45_D8_120,Ca21chr1_C_albicans_SC5314,2210455,3177404,0.3974,right
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,462156,183165,0.5302,left
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P45_D8_120,Ca21chr1_C_albicans_SC5314,2200247,2210455,0.3911,right
P6xSC_P45_D8_120,Ca21chr1_C_albicans_SC5314,2210455,3177404,0.3974,right
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,643004,608422,0.3464,left
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,608422,602948,0.3816,left
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,462156,183165,0.5302,left
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P45_D8_120,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,1188475,1085100,0.2411,left
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,1085100,893375,0.3071,left
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,893375,878788,0.4295,left
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,878788,151196,0.4388,left
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,1679932,1836610,0.071,right
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,1836610,2200247,0.1674,right
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,2200247,2210455,0.3911,right
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,2210455,3177404,0.3974,right
P6xSC_P47_D10_148,Ca21chr5_C_albicans_SC5314,501961,824602,0.0441,right
P6xSC_P47_D10_148,Ca21chr5_C_albicans_SC5314,824602,833365,0.4923,right
P6xSC_P47_D10_148,Ca21chr5_C_albicans_SC5314,833365,1118424,0.5045,right
P6xSC_P47_D10_148,Ca21chr6_C_albicans_SC5314,643004,587007,0.3464,left
P6xSC_P47_D10_148,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P47_D10_148,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P47_D10_148,Ca21chr6_C_albicans_SC5314,462156,183165,0.5302,left
P6xSC_P47_D10_148,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P47_D10_148,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,1188475,1085100,0.2411,left
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,1085100,893375,0.3071,left
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,893375,878788,0.4295,left
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,878788,151196,0.4388,left
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,1679932,1836610,0.071,right
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,1836610,2200247,0.1674,right
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,2200247,2210455,0.3911,right
P6xSC_P47_D10_148,Ca21chr1_C_albicans_SC5314,2210455,3177404,0.3974,right
P6xSC_P47_D10_148,Ca21chr5_C_albicans_SC5314,501961,824602,0.0441,right
P6xSC_P47_D10_148,Ca21chr5_C_albicans_SC5314,824602,833365,0.4923,right
P6xSC_P47_D10_148,Ca21chr5_C_albicans_SC5314,833365,1118424,0.5045,right
P6xSC_P47_D10_148,Ca21chr6_C_albicans_SC5314,643004,587007,0.3464,left
P6xSC_P47_D10_148,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P47_D10_148,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P47_D10_148,Ca21chr6_C_albicans_SC5314,462156,183165,0.5302,left
P6xSC_P47_D10_148,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P47_D10_148,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P48_D11_160,Ca21chr1_C_albicans_SC5314,416508,410636,0.734,left
P6xSC_P48_D11_160,Ca21chr1_C_albicans_SC5314,410636,151196,0.7378,left
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,936425,936422,0.0481,left
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,936422,643004,0.0482,left
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,643004,615807,0.3464,left
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,615807,602948,0.374,left
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,462156,183165,0.5302,left
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P48_D11_160,Ca21chr1_C_albicans_SC5314,416508,410636,0.734,left
P6xSC_P48_D11_160,Ca21chr1_C_albicans_SC5314,410636,151196,0.7378,left
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,936425,936422,0.0481,left
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,936422,643004,0.0482,left
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,643004,615807,0.3464,left
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,615807,602948,0.374,left
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,462156,183165,0.5302,left
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P48_D11_160,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P49_D12_122,Ca21chr1_C_albicans_SC5314,1679932,1768491,0.071,right
P6xSC_P49_D12_122,Ca21chr1_C_albicans_SC5314,1768491,2200247,0.1255,right
P6xSC_P49_D12_122,Ca21chr1_C_albicans_SC5314,2200247,2210327,0.3911,right
P6xSC_P49_D12_122,Ca21chr1_C_albicans_SC5314,2210327,3177404,0.3973,right
P6xSC_P49_D12_122,Ca21chr3_C_albicans_SC5314,209395,161198,0.7466,left
P6xSC_P49_D12_122,Ca21chr3_C_albicans_SC5314,161198,12891,0.805,left
P6xSC_P49_D12_122,Ca21chr6_C_albicans_SC5314,936422,602948,0.0482,left
P6xSC_P49_D12_122,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P49_D12_122,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P49_D12_122,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P49_D12_122,Ca21chr6_C_albicans_SC5314,462156,183165,0.5302,left
P6xSC_P49_D12_122,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P49_D12_122,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P49_D12_122,Ca21chr1_C_albicans_SC5314,1679932,1768491,0.071,right
P6xSC_P49_D12_122,Ca21chr1_C_albicans_SC5314,1768491,2200247,0.1255,right
P6xSC_P49_D12_122,Ca21chr1_C_albicans_SC5314,2200247,2210327,0.3911,right
P6xSC_P49_D12_122,Ca21chr1_C_albicans_SC5314,2210327,3177404,0.3973,right
P6xSC_P49_D12_122,Ca21chr3_C_albicans_SC5314,209395,161198,0.7466,left
P6xSC_P49_D12_122,Ca21chr3_C_albicans_SC5314,161198,12891,0.805,left
P6xSC_P49_D12_122,Ca21chr6_C_albicans_SC5314,936422,602948,0.0482,left
P6xSC_P49_D12_122,Ca21chr6_C_albicans_SC5314,602948,587007,0.3871,left
P6xSC_P49_D12_122,Ca21chr6_C_albicans_SC5314,587007,514584,0.4033,left
P6xSC_P49_D12_122,Ca21chr6_C_albicans_SC5314,514584,462156,0.4769,left
P6xSC_P49_D12_122,Ca21chr6_C_albicans_SC5314,462156,183165,0.5302,left
P6xSC_P49_D12_122,Ca21chr6_C_albicans_SC5314,183165,172638,0.8138,left
P6xSC_P49_D12_122,Ca21chr6_C_albicans_SC5314,172638,16572,0.8245,left
P6xSC_P4_A3_162,Ca21chr1_C_albicans_SC5314,355539,343770,0.773,left
P6xSC_P4_A3_162,Ca21chr1_C_albicans_SC5314,343770,151196,0.7805,left
P6xSC_P4_A3_162,Ca21chr4_C_albicans_SC5314,1588018,1591307,0.9802,right
P6xSC_P4_A3_162,Ca21chr4_C_albicans_SC5314,1588018,1591307,0.9802,right
P6xSC_P4_A3_162,Ca21chr6_C_albicans_SC5314,936425,936422,0.0481,left
P6xSC_P4_A3_162,Ca21chr6_C_albicans_SC5314,936422,217785,0.0482,left
P6xSC_P4_A3_162,Ca21chr6_C_albicans_SC5314,217785,204486,0.7786,left
P6xSC_P4_A3_162,Ca21chr6_C_albicans_SC5314,204486,16572,0.7921,left
P6xSC_P4_A3_162,Ca21chr1_C_albicans_SC5314,355539,343770,0.773,left
P6xSC_P4_A3_162,Ca21chr1_C_albicans_SC5314,343770,151196,0.7805,left
P6xSC_P4_A3_162,Ca21chr4_C_albicans_SC5314,1588018,1591307,0.9802,right
P6xSC_P4_A3_162,Ca21chr4_C_albicans_SC5314,1588018,1591307,0.9802,right
P6xSC_P4_A3_162,Ca21chr6_C_albicans_SC5314,936425,936422,0.0481,left
P6xSC_P4_A3_162,Ca21chr6_C_albicans_SC5314,936422,217785,0.0482,left
P6xSC_P4_A3_162,Ca21chr6_C_albicans_SC5314,217785,204486,0.7786,left
