strain,chr,start.pos,length,prop.o.arm,arm
Mixed_Plate_S445_114,Ca21chr7_C_albicans_SC5314,261266,255788,0.3906,left
Mixed_Plate_S445_114,Ca21chr7_C_albicans_SC5314,255788,243279,0.4034,left
Mixed_Plate_S445_114,Ca21chr7_C_albicans_SC5314,243279,224765,0.4325,left
Mixed_Plate_S445_114,Ca21chr7_C_albicans_SC5314,224765,189899,0.4757,left
Mixed_Plate_S445_114,Ca21chr7_C_albicans_SC5314,189899,151748,0.557,left
Mixed_Plate_S445_114,Ca21chr7_C_albicans_SC5314,151748,143521,0.646,left
Mixed_Plate_S445_114,Ca21chr7_C_albicans_SC5314,143521,86767,0.6652,left
Mixed_Plate_S445_114,Ca21chr7_C_albicans_SC5314,86767,24965,0.7976,left
Mixed_Plate_S445_114,Ca21chr7_C_albicans_SC5314,86767,24965,0.7976,left
Mixed_Plate_S445_114,Ca21chrR_C_albicans_SC5314,1384740,1329634,0.2077,left
Mixed_Plate_S445_114,Ca21chrR_C_albicans_SC5314,1329634,1082430,0.2392,left
Mixed_Plate_S445_114,Ca21chrR_C_albicans_SC5314,1082430,1056452,0.3806,left
Mixed_Plate_S445_114,Ca21chrR_C_albicans_SC5314,1056452,858872,0.3955,left
Mixed_Plate_S445_114,Ca21chrR_C_albicans_SC5314,858872,840859,0.5086,left
Mixed_Plate_S445_114,Ca21chrR_C_albicans_SC5314,840859,822896,0.5189,left
Mixed_Plate_S445_114,Ca21chrR_C_albicans_SC5314,822896,776535,0.5291,left
Mixed_Plate_S445_114,Ca21chrR_C_albicans_SC5314,776535,230417,0.5557,left
Mixed_Plate_S445_114,Ca21chrR_C_albicans_SC5314,230417,203452,0.8682,left
Mixed_Plate_S445_114,Ca21chrR_C_albicans_SC5314,203452,26469,0.8836,left
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,1203812,1176813,0.2313,left
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,1176813,530998,0.2485,left
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,530998,449061,0.6609,left
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,449061,97744,0.7132,left
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,97744,87688,0.9376,left
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,87688,73201,0.944,left
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,73201,36877,0.9533,left
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,36877,26100,0.9765,left
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,1821202,1910556,0.1579,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,1910556,1912544,0.2129,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,1912544,1939330,0.2141,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,1939330,2129301,0.2306,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,2129301,2140632,0.3475,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,2140632,2520891,0.3544,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,2520891,2562759,0.5884,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,2562759,2616235,0.6141,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,2616235,2617254,0.647,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,2617254,2774165,0.6476,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,2774165,2776315,0.7442,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,2776315,3100468,0.7455,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,3100468,3153582,0.9449,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,3153582,3177404,0.9776,right
Mixed_Plate_S446_116,Ca21chr3_C_albicans_SC5314,585343,581101,0.2918,left
Mixed_Plate_S446_116,Ca21chr3_C_albicans_SC5314,581101,511770,0.2969,left
Mixed_Plate_S446_116,Ca21chr3_C_albicans_SC5314,511770,501530,0.3808,left
Mixed_Plate_S446_116,Ca21chr3_C_albicans_SC5314,501530,257788,0.3932,left
Mixed_Plate_S446_116,Ca21chr3_C_albicans_SC5314,257788,245030,0.6881,left
Mixed_Plate_S446_116,Ca21chr3_C_albicans_SC5314,245030,57276,0.7035,left
Mixed_Plate_S446_116,Ca21chr3_C_albicans_SC5314,245030,57276,0.7035,left
Mixed_Plate_S446_116,Ca21chr3_C_albicans_SC5314,1460823,1489005,0.6522,right
Mixed_Plate_S446_116,Ca21chr3_C_albicans_SC5314,1489005,1784358,0.6811,right
Mixed_Plate_S446_116,Ca21chr6_C_albicans_SC5314,532993,462896,0.4582,left
Mixed_Plate_S446_116,Ca21chr6_C_albicans_SC5314,462896,312503,0.5295,left
Mixed_Plate_S446_116,Ca21chr6_C_albicans_SC5314,312503,263100,0.6823,left
Mixed_Plate_S446_116,Ca21chr6_C_albicans_SC5314,263100,80198,0.7326,left
Mixed_Plate_S446_116,Ca21chr6_C_albicans_SC5314,80198,69486,0.9185,left
Mixed_Plate_S446_116,Ca21chr6_C_albicans_SC5314,69486,10035,0.9294,left
Mixed_Plate_S446_116,Ca21chr6_C_albicans_SC5314,997235,997576,0.3186,right
Mixed_Plate_S446_116,Ca21chr6_C_albicans_SC5314,997235,997576,0.3186,right
Mixed_Plate_S446_116,Ca21chr7_C_albicans_SC5314,261266,255788,0.3906,left
Mixed_Plate_S446_116,Ca21chr7_C_albicans_SC5314,255788,243279,0.4034,left
Mixed_Plate_S446_116,Ca21chr7_C_albicans_SC5314,243279,224765,0.4325,left
Mixed_Plate_S446_116,Ca21chr7_C_albicans_SC5314,224765,143521,0.4757,left
Mixed_Plate_S446_116,Ca21chr7_C_albicans_SC5314,143521,86767,0.6652,left
Mixed_Plate_S446_116,Ca21chr7_C_albicans_SC5314,86767,24965,0.7976,left
Mixed_Plate_S446_116,Ca21chr7_C_albicans_SC5314,86767,24965,0.7976,left
Mixed_Plate_S446_116,Ca21chrR_C_albicans_SC5314,1715233,1672229,0.0186,left
Mixed_Plate_S446_116,Ca21chrR_C_albicans_SC5314,1672229,822896,0.0432,left
Mixed_Plate_S446_116,Ca21chrR_C_albicans_SC5314,822896,776535,0.5291,left
Mixed_Plate_S446_116,Ca21chrR_C_albicans_SC5314,776535,26469,0.5557,left
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,1203812,1176813,0.2313,left
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,1176813,530998,0.2485,left
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,530998,449061,0.6609,left
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,449061,97744,0.7132,left
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,97744,87688,0.9376,left
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,87688,73201,0.944,left
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,73201,36877,0.9533,left
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,36877,26100,0.9765,left
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,1821202,1910556,0.1579,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,1910556,1912544,0.2129,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,1912544,1939330,0.2141,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,1939330,2129301,0.2306,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,2129301,2140632,0.3475,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,2140632,2520891,0.3544,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,2520891,2562759,0.5884,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,2562759,2616235,0.6141,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,2616235,2617254,0.647,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,2617254,2774165,0.6476,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,2774165,2776315,0.7442,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,2776315,3100468,0.7455,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,3100468,3153582,0.9449,right
Mixed_Plate_S446_116,Ca21chr1_C_albicans_SC5314,3153582,3177404,0.9776,right
Mixed_Plate_S446_116,Ca21chr3_C_albicans_SC5314,585343,581101,0.2918,left
Mixed_Plate_S446_116,Ca21chr3_C_albicans_SC5314,581101,511770,0.2969,left
Mixed_Plate_S446_116,Ca21chr3_C_albicans_SC5314,511770,501530,0.3808,left
Mixed_Plate_S446_116,Ca21chr3_C_albicans_SC5314,501530,257788,0.3932,left
Mixed_Plate_S446_116,Ca21chr3_C_albicans_SC5314,257788,245030,0.6881,left
Mixed_Plate_S446_116,Ca21chr3_C_albicans_SC5314,245030,57276,0.7035,left
Mixed_Plate_S446_116,Ca21chr3_C_albicans_SC5314,245030,57276,0.7035,left
Mixed_Plate_S446_116,Ca21chr3_C_albicans_SC5314,1460823,1489005,0.6522,right
Mixed_Plate_S446_116,Ca21chr3_C_albicans_SC5314,1489005,1784358,0.6811,right
Mixed_Plate_S446_116,Ca21chr6_C_albicans_SC5314,532993,462896,0.4582,left
Mixed_Plate_S446_116,Ca21chr6_C_albicans_SC5314,462896,312503,0.5295,left
Mixed_Plate_S446_116,Ca21chr6_C_albicans_SC5314,312503,263100,0.6823,left
Mixed_Plate_S446_116,Ca21chr6_C_albicans_SC5314,263100,80198,0.7326,left
Mixed_Plate_S446_116,Ca21chr6_C_albicans_SC5314,80198,69486,0.9185,left
Mixed_Plate_S446_116,Ca21chr6_C_albicans_SC5314,69486,10035,0.9294,left
Mixed_Plate_S446_116,Ca21chr6_C_albicans_SC5314,997235,997576,0.3186,right
Mixed_Plate_S446_116,Ca21chr6_C_albicans_SC5314,997235,997576,0.3186,right
Mixed_Plate_S446_116,Ca21chr7_C_albicans_SC5314,261266,255788,0.3906,left
Mixed_Plate_S446_116,Ca21chr7_C_albicans_SC5314,255788,243279,0.4034,left
Mixed_Plate_S446_116,Ca21chr7_C_albicans_SC5314,243279,224765,0.4325,left
Mixed_Plate_S446_116,Ca21chr7_C_albicans_SC5314,224765,143521,0.4757,left
Mixed_Plate_S446_116,Ca21chr7_C_albicans_SC5314,143521,86767,0.6652,left
Mixed_Plate_S446_116,Ca21chr7_C_albicans_SC5314,86767,24965,0.7976,left
Mixed_Plate_S446_116,Ca21chr7_C_albicans_SC5314,86767,24965,0.7976,left
Mixed_Plate_S446_116,Ca21chrR_C_albicans_SC5314,1715233,1672229,0.0186,left
Mixed_Plate_S446_116,Ca21chrR_C_albicans_SC5314,1672229,822896,0.0432,left
Mixed_Plate_S446_116,Ca21chrR_C_albicans_SC5314,822896,776535,0.5291,left
Mixed_Plate_S446_116,Ca21chrR_C_albicans_SC5314,776535,26469,0.5557,left
Mixed_Plate_S447_118,Ca21chr1_C_albicans_SC5314,87688,79447,0.944,left
Mixed_Plate_S447_118,Ca21chr1_C_albicans_SC5314,79447,73201,0.9493,left
Mixed_Plate_S447_118,Ca21chr5_C_albicans_SC5314,775923,915542,0.4247,right
Mixed_Plate_S447_118,Ca21chr5_C_albicans_SC5314,915542,1014211,0.6187,right
Mixed_Plate_S447_118,Ca21chr5_C_albicans_SC5314,1014211,1018287,0.7558,right
Mixed_Plate_S447_118,Ca21chr5_C_albicans_SC5314,1018287,1118424,0.7614,right
Mixed_Plate_S447_118,Ca21chr7_C_albicans_SC5314,261266,255788,0.3906,left
Mixed_Plate_S447_118,Ca21chr7_C_albicans_SC5314,255788,243279,0.4034,left
Mixed_Plate_S447_118,Ca21chr7_C_albicans_SC5314,243279,224765,0.4325,left
Mixed_Plate_S447_118,Ca21chr7_C_albicans_SC5314,224765,143521,0.4757,left
Mixed_Plate_S447_118,Ca21chr7_C_albicans_SC5314,143521,75902,0.6652,left
Mixed_Plate_S447_118,Ca21chr7_C_albicans_SC5314,75902,24965,0.823,left
Mixed_Plate_S447_118,Ca21chr7_C_albicans_SC5314,75902,24965,0.823,left
Mixed_Plate_S447_118,Ca21chr1_C_albicans_SC5314,87688,79447,0.944,left
Mixed_Plate_S447_118,Ca21chr1_C_albicans_SC5314,79447,73201,0.9493,left
Mixed_Plate_S447_118,Ca21chr5_C_albicans_SC5314,775923,915542,0.4247,right
Mixed_Plate_S447_118,Ca21chr5_C_albicans_SC5314,915542,1014211,0.6187,right
Mixed_Plate_S447_118,Ca21chr5_C_albicans_SC5314,1014211,1018287,0.7558,right
Mixed_Plate_S447_118,Ca21chr5_C_albicans_SC5314,1018287,1118424,0.7614,right
Mixed_Plate_S447_118,Ca21chr7_C_albicans_SC5314,261266,255788,0.3906,left
Mixed_Plate_S447_118,Ca21chr7_C_albicans_SC5314,255788,243279,0.4034,left
Mixed_Plate_S447_118,Ca21chr7_C_albicans_SC5314,243279,224765,0.4325,left
Mixed_Plate_S447_118,Ca21chr7_C_albicans_SC5314,224765,143521,0.4757,left
Mixed_Plate_S447_118,Ca21chr7_C_albicans_SC5314,143521,75902,0.6652,left
Mixed_Plate_S447_118,Ca21chr7_C_albicans_SC5314,75902,24965,0.823,left
Mixed_Plate_S447_118,Ca21chr7_C_albicans_SC5314,75902,24965,0.823,left
Mixed_Plate_S448_120,Ca21chr1_C_albicans_SC5314,462676,449061,0.7045,left
Mixed_Plate_S448_120,Ca21chr1_C_albicans_SC5314,449061,36877,0.7132,left
Mixed_Plate_S448_120,Ca21chr1_C_albicans_SC5314,2776315,2910094,0.7455,right
Mixed_Plate_S448_120,Ca21chr1_C_albicans_SC5314,2910094,3170533,0.8278,right
Mixed_Plate_S448_120,Ca21chr2_C_albicans_SC5314,2088389,2095790,0.5299,right
Mixed_Plate_S448_120,Ca21chr2_C_albicans_SC5314,2095790,2229034,0.5545,right
Mixed_Plate_S448_120,Ca21chr5_C_albicans_SC5314,337051,6413,0.2855,left
Mixed_Plate_S448_120,Ca21chr5_C_albicans_SC5314,787628,802960,0.441,right
Mixed_Plate_S448_120,Ca21chr5_C_albicans_SC5314,802960,1118424,0.4623,right
Mixed_Plate_S448_120,Ca21chr6_C_albicans_SC5314,178358,172638,0.8187,left
Mixed_Plate_S448_120,Ca21chr6_C_albicans_SC5314,172638,10035,0.8245,left
Mixed_Plate_S448_120,Ca21chr1_C_albicans_SC5314,462676,449061,0.7045,left
Mixed_Plate_S448_120,Ca21chr1_C_albicans_SC5314,449061,36877,0.7132,left
Mixed_Plate_S448_120,Ca21chr1_C_albicans_SC5314,2776315,2910094,0.7455,right
Mixed_Plate_S448_120,Ca21chr1_C_albicans_SC5314,2910094,3170533,0.8278,right
Mixed_Plate_S448_120,Ca21chr2_C_albicans_SC5314,2088389,2095790,0.5299,right
Mixed_Plate_S448_120,Ca21chr2_C_albicans_SC5314,2095790,2229034,0.5545,right
Mixed_Plate_S448_120,Ca21chr5_C_albicans_SC5314,337051,6413,0.2855,left
Mixed_Plate_S448_120,Ca21chr5_C_albicans_SC5314,787628,802960,0.441,right
Mixed_Plate_S448_120,Ca21chr5_C_albicans_SC5314,802960,1118424,0.4623,right
Mixed_Plate_S448_120,Ca21chr6_C_albicans_SC5314,178358,172638,0.8187,left
Mixed_Plate_S448_120,Ca21chr6_C_albicans_SC5314,172638,10035,0.8245,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,1203812,1187227,0.2313,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,1187227,1167395,0.2419,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,1167395,1096953,0.2545,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,1096953,975458,0.2995,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,975458,958289,0.3771,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,958289,890051,0.3881,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,890051,842973,0.4316,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,842973,555770,0.4617,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,555770,542729,0.6451,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,542729,530998,0.6534,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,530998,526802,0.6609,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,526802,462679,0.6636,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,462679,462676,0.7045,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,462676,341590,0.7045,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,341590,250409,0.7819,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,250409,97744,0.8401,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,97744,87688,0.9376,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,87688,73201,0.944,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,73201,36877,0.9533,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,36877,26100,0.9765,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,1695669,1705335,0.0807,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,1705335,1821202,0.0866,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,1821202,1836610,0.1579,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,1836610,1912544,0.1674,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,1912544,1939330,0.2141,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,1939330,2120845,0.2306,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2120845,2140632,0.3423,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2140632,2173087,0.3544,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2173087,2206987,0.3744,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2206987,2220637,0.3953,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2220637,2230627,0.4037,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2230627,2279605,0.4098,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2279605,2309057,0.4399,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2309057,2407600,0.458,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2407600,2420629,0.5187,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2420629,2520891,0.5267,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2520891,2562759,0.5884,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2562759,2616235,0.6141,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2616235,2617254,0.647,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2617254,2774165,0.6476,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2774165,2948296,0.7442,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2948296,3100468,0.8513,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,3100468,3153582,0.9449,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,3153582,3177404,0.9776,right
Mixed_Plate_S449_122,Ca21chr3_C_albicans_SC5314,585343,581101,0.2918,left
Mixed_Plate_S449_122,Ca21chr3_C_albicans_SC5314,581101,511770,0.2969,left
Mixed_Plate_S449_122,Ca21chr3_C_albicans_SC5314,511770,501530,0.3808,left
Mixed_Plate_S449_122,Ca21chr3_C_albicans_SC5314,501530,257788,0.3932,left
Mixed_Plate_S449_122,Ca21chr3_C_albicans_SC5314,257788,245030,0.6881,left
Mixed_Plate_S449_122,Ca21chr3_C_albicans_SC5314,245030,129411,0.7035,left
Mixed_Plate_S449_122,Ca21chr3_C_albicans_SC5314,129411,96280,0.8434,left
Mixed_Plate_S449_122,Ca21chr3_C_albicans_SC5314,96280,57276,0.8835,left
Mixed_Plate_S449_122,Ca21chr3_C_albicans_SC5314,96280,57276,0.8835,left
Mixed_Plate_S449_122,Ca21chr3_C_albicans_SC5314,1460823,1489005,0.6522,right
Mixed_Plate_S449_122,Ca21chr3_C_albicans_SC5314,1489005,1784358,0.6811,right
Mixed_Plate_S449_122,Ca21chr6_C_albicans_SC5314,808231,780168,0.1785,left
Mixed_Plate_S449_122,Ca21chr6_C_albicans_SC5314,780168,761497,0.207,left
Mixed_Plate_S449_122,Ca21chr6_C_albicans_SC5314,761497,697216,0.226,left
Mixed_Plate_S449_122,Ca21chr6_C_albicans_SC5314,697216,532993,0.2913,left
Mixed_Plate_S449_122,Ca21chr6_C_albicans_SC5314,532993,463689,0.4582,left
Mixed_Plate_S449_122,Ca21chr6_C_albicans_SC5314,463689,462899,0.5287,left
Mixed_Plate_S449_122,Ca21chr6_C_albicans_SC5314,462899,462896,0.5295,left
Mixed_Plate_S449_122,Ca21chr6_C_albicans_SC5314,462896,312503,0.5295,left
Mixed_Plate_S449_122,Ca21chr6_C_albicans_SC5314,312503,263100,0.6823,left
Mixed_Plate_S449_122,Ca21chr6_C_albicans_SC5314,263100,181146,0.7326,left
Mixed_Plate_S449_122,Ca21chr6_C_albicans_SC5314,181146,178358,0.8159,left
Mixed_Plate_S449_122,Ca21chr6_C_albicans_SC5314,178358,80198,0.8187,left
Mixed_Plate_S449_122,Ca21chr6_C_albicans_SC5314,80198,69486,0.9185,left
Mixed_Plate_S449_122,Ca21chr6_C_albicans_SC5314,69486,10035,0.9294,left
Mixed_Plate_S449_122,Ca21chr6_C_albicans_SC5314,997235,997576,0.3186,right
Mixed_Plate_S449_122,Ca21chr6_C_albicans_SC5314,997235,997576,0.3186,right
Mixed_Plate_S449_122,Ca21chr7_C_albicans_SC5314,261266,255788,0.3906,left
Mixed_Plate_S449_122,Ca21chr7_C_albicans_SC5314,255788,243279,0.4034,left
Mixed_Plate_S449_122,Ca21chr7_C_albicans_SC5314,243279,224765,0.4325,left
Mixed_Plate_S449_122,Ca21chr7_C_albicans_SC5314,224765,189899,0.4757,left
Mixed_Plate_S449_122,Ca21chr7_C_albicans_SC5314,189899,151748,0.557,left
Mixed_Plate_S449_122,Ca21chr7_C_albicans_SC5314,151748,143521,0.646,left
Mixed_Plate_S449_122,Ca21chr7_C_albicans_SC5314,143521,86767,0.6652,left
Mixed_Plate_S449_122,Ca21chr7_C_albicans_SC5314,86767,24965,0.7976,left
Mixed_Plate_S449_122,Ca21chr7_C_albicans_SC5314,86767,24965,0.7976,left
Mixed_Plate_S449_122,Ca21chrR_C_albicans_SC5314,1384740,1329634,0.2077,left
Mixed_Plate_S449_122,Ca21chrR_C_albicans_SC5314,1329634,1296701,0.2392,left
Mixed_Plate_S449_122,Ca21chrR_C_albicans_SC5314,1296701,1253068,0.258,left
Mixed_Plate_S449_122,Ca21chrR_C_albicans_SC5314,1253068,1082430,0.283,left
Mixed_Plate_S449_122,Ca21chrR_C_albicans_SC5314,1082430,1056452,0.3806,left
Mixed_Plate_S449_122,Ca21chrR_C_albicans_SC5314,1056452,858872,0.3955,left
Mixed_Plate_S449_122,Ca21chrR_C_albicans_SC5314,858872,840859,0.5086,left
Mixed_Plate_S449_122,Ca21chrR_C_albicans_SC5314,840859,822896,0.5189,left
Mixed_Plate_S449_122,Ca21chrR_C_albicans_SC5314,822896,776535,0.5291,left
Mixed_Plate_S449_122,Ca21chrR_C_albicans_SC5314,776535,230417,0.5557,left
Mixed_Plate_S449_122,Ca21chrR_C_albicans_SC5314,230417,203452,0.8682,left
Mixed_Plate_S449_122,Ca21chrR_C_albicans_SC5314,203452,26469,0.8836,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,1203812,1187227,0.2313,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,1187227,1167395,0.2419,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,1167395,1096953,0.2545,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,1096953,975458,0.2995,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,975458,958289,0.3771,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,958289,890051,0.3881,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,890051,842973,0.4316,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,842973,555770,0.4617,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,555770,542729,0.6451,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,542729,530998,0.6534,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,530998,526802,0.6609,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,526802,462679,0.6636,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,462679,462676,0.7045,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,462676,341590,0.7045,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,341590,250409,0.7819,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,250409,97744,0.8401,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,97744,87688,0.9376,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,87688,73201,0.944,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,73201,36877,0.9533,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,36877,26100,0.9765,left
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,1695669,1705335,0.0807,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,1705335,1821202,0.0866,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,1821202,1836610,0.1579,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,1836610,1912544,0.1674,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,1912544,1939330,0.2141,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,1939330,2120845,0.2306,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2120845,2140632,0.3423,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2140632,2173087,0.3544,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2173087,2206987,0.3744,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2206987,2220637,0.3953,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2220637,2230627,0.4037,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2230627,2279605,0.4098,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2279605,2309057,0.4399,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2309057,2407600,0.458,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2407600,2420629,0.5187,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2420629,2520891,0.5267,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2520891,2562759,0.5884,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2562759,2616235,0.6141,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2616235,2617254,0.647,right
Mixed_Plate_S449_122,Ca21chr1_C_albicans_SC5314,2617254,2774165,0.6476,right
