Sample Name, Recombined Chromosome, Recombination Start Site (bp), Recombination End Site (bp), Recombination Event Length (bp), IGV start position, IGV end position, Marker Cat ID#
MAY156.GT,Ca21chr3_C_albicans_SC5314,1121177,1121516,339,Ca21chr3_C_albicans_SC5314:1121177,Ca21chr3_C_albicans_SC5314:1121516,3992
MAY156.GT,Ca21chr3_C_albicans_SC5314,1121516,1151917,30401,Ca21chr3_C_albicans_SC5314:1121516,Ca21chr3_C_albicans_SC5314:1151917,4716
MAY156.GT,Ca21chr3_C_albicans_SC5314,1151917,1151944,27,Ca21chr3_C_albicans_SC5314:1151917,Ca21chr3_C_albicans_SC5314:1151944,4720
MAY156.GT,Ca21chr3_C_albicans_SC5314,1151944,1209261,57317,Ca21chr3_C_albicans_SC5314:1151944,Ca21chr3_C_albicans_SC5314:1209261,6161
MAY156.GT,Ca21chr3_C_albicans_SC5314,1209261,1209329,68,Ca21chr3_C_albicans_SC5314:1209261,Ca21chr3_C_albicans_SC5314:1209329,6219
MAY156.GT,Ca21chr3_C_albicans_SC5314,1209329,1499742,290413,Ca21chr3_C_albicans_SC5314:1209329,Ca21chr3_C_albicans_SC5314:1499742,9126
MAY156.GT,Ca21chr3_C_albicans_SC5314,1499742,1499895,153,Ca21chr3_C_albicans_SC5314:1499742,Ca21chr3_C_albicans_SC5314:1499895,9127
MAY156.GT,Ca21chr3_C_albicans_SC5314,1499895,1642856,142961,Ca21chr3_C_albicans_SC5314:1499895,Ca21chr3_C_albicans_SC5314:1642856,11693
MAY156.GT,Ca21chr3_C_albicans_SC5314,1642856,1643230,374,Ca21chr3_C_albicans_SC5314:1642856,Ca21chr3_C_albicans_SC5314:1643230,11696
MAY156.GT,Ca21chr3_C_albicans_SC5314,1643230,1779264,136034,Ca21chr3_C_albicans_SC5314:1643230,Ca21chr3_C_albicans_SC5314:1779264,14890
MAY156.GT,Ca21chr3_C_albicans_SC5314,1779264,1780164,900,Ca21chr3_C_albicans_SC5314:1779264,Ca21chr3_C_albicans_SC5314:1780164,14907
MAY156.GT,Ca21chr3_C_albicans_SC5314,1780164,1785806,19836,Ca21chr3_C_albicans_SC5314:1780164,Ca21chr3_C_albicans_SC5314:1785806,15086
MAY156.GT,Ca21chr4_C_albicans_SC5314,843996,843166,830,Ca21chr4_C_albicans_SC5314:843996,Ca21chr4_C_albicans_SC5314:843166,1481
MAY156.GT,Ca21chr4_C_albicans_SC5314,843166,567813,275353,Ca21chr4_C_albicans_SC5314:843166,Ca21chr4_C_albicans_SC5314:567813,3154
MAY156.GT,Ca21chr4_C_albicans_SC5314,567813,567716,97,Ca21chr4_C_albicans_SC5314:567813,Ca21chr4_C_albicans_SC5314:567716,3162
MAY156.GT,Ca21chr4_C_albicans_SC5314,567716,520513,47203,Ca21chr4_C_albicans_SC5314:567716,Ca21chr4_C_albicans_SC5314:520513,3514
MAY156.GT,Ca21chr4_C_albicans_SC5314,520513,520004,509,Ca21chr4_C_albicans_SC5314:520513,Ca21chr4_C_albicans_SC5314:520004,3529
MAY156.GT,Ca21chr4_C_albicans_SC5314,520004,290977,229027,Ca21chr4_C_albicans_SC5314:520004,Ca21chr4_C_albicans_SC5314:290977,5687
MAY156.GT,Ca21chr4_C_albicans_SC5314,290977,289202,1775,Ca21chr4_C_albicans_SC5314:290977,Ca21chr4_C_albicans_SC5314:289202,5714
MAY156.GT,Ca21chr4_C_albicans_SC5314,289202,2659,286543,Ca21chr4_C_albicans_SC5314:289202,Ca21chr4_C_albicans_SC5314:2659,8071
MAY156.GT,Ca21chr4_C_albicans_SC5314,2659,2657,2659,Ca21chr4_C_albicans_SC5314:2659,Ca21chr4_C_albicans_SC5314:2657,8077
MAY156.GT,Ca21chr4_C_albicans_SC5314,1101623,1103166,1543,Ca21chr4_C_albicans_SC5314:1101623,Ca21chr4_C_albicans_SC5314:1103166,435
MAY156.GT,Ca21chr4_C_albicans_SC5314,1103166,1596695,496834,Ca21chr4_C_albicans_SC5314:1103166,Ca21chr4_C_albicans_SC5314:1596695,2497
MAY156.GT,Ca21chr5_C_albicans_SC5314,258409,258325,84,Ca21chr5_C_albicans_SC5314:258409,Ca21chr5_C_albicans_SC5314:258325,836
MAY156.GT,Ca21chr5_C_albicans_SC5314,258325,170556,87769,Ca21chr5_C_albicans_SC5314:258325,Ca21chr5_C_albicans_SC5314:170556,1534
MAY156.GT,Ca21chr5_C_albicans_SC5314,170556,170355,201,Ca21chr5_C_albicans_SC5314:170556,Ca21chr5_C_albicans_SC5314:170355,1538
MAY156.GT,Ca21chr5_C_albicans_SC5314,170355,4067,170355,Ca21chr5_C_albicans_SC5314:170355,Ca21chr5_C_albicans_SC5314:4067,3129
MAY156.GT,Ca21chr6_C_albicans_SC5314,977120,972001,5119,Ca21chr6_C_albicans_SC5314:977120,Ca21chr6_C_albicans_SC5314:972001,90
MAY156.GT,Ca21chr6_C_albicans_SC5314,972001,934670,37331,Ca21chr6_C_albicans_SC5314:972001,Ca21chr6_C_albicans_SC5314:934670,149
MAY156.GT,Ca21chr6_C_albicans_SC5314,934670,925605,9065,Ca21chr6_C_albicans_SC5314:934670,Ca21chr6_C_albicans_SC5314:925605,150
MAY156.GT,Ca21chr6_C_albicans_SC5314,925605,855614,69991,Ca21chr6_C_albicans_SC5314:925605,Ca21chr6_C_albicans_SC5314:855614,363
MAY156.GT,Ca21chr6_C_albicans_SC5314,855614,855287,327,Ca21chr6_C_albicans_SC5314:855614,Ca21chr6_C_albicans_SC5314:855287,387
MAY156.GT,Ca21chr6_C_albicans_SC5314,855287,839094,16193,Ca21chr6_C_albicans_SC5314:855287,Ca21chr6_C_albicans_SC5314:839094,435
MAY156.GT,Ca21chr6_C_albicans_SC5314,839094,838702,392,Ca21chr6_C_albicans_SC5314:839094,Ca21chr6_C_albicans_SC5314:838702,439
MAY156.GT,Ca21chr6_C_albicans_SC5314,838702,822678,16024,Ca21chr6_C_albicans_SC5314:838702,Ca21chr6_C_albicans_SC5314:822678,600
MAY156.GT,Ca21chr6_C_albicans_SC5314,822678,821239,1439,Ca21chr6_C_albicans_SC5314:822678,Ca21chr6_C_albicans_SC5314:821239,602
MAY156.GT,Ca21chr6_C_albicans_SC5314,821239,820780,459,Ca21chr6_C_albicans_SC5314:821239,Ca21chr6_C_albicans_SC5314:820780,604
MAY156.GT,Ca21chr6_C_albicans_SC5314,820780,820438,342,Ca21chr6_C_albicans_SC5314:820780,Ca21chr6_C_albicans_SC5314:820438,609
MAY156.GT,Ca21chr6_C_albicans_SC5314,820438,819698,740,Ca21chr6_C_albicans_SC5314:820438,Ca21chr6_C_albicans_SC5314:819698,613
MAY156.GT,Ca21chr6_C_albicans_SC5314,819698,798707,20991,Ca21chr6_C_albicans_SC5314:819698,Ca21chr6_C_albicans_SC5314:798707,764
MAY156.GT,Ca21chr6_C_albicans_SC5314,798707,790131,8576,Ca21chr6_C_albicans_SC5314:798707,Ca21chr6_C_albicans_SC5314:790131,775
MAY156.GT,Ca21chr6_C_albicans_SC5314,790131,571360,218771,Ca21chr6_C_albicans_SC5314:790131,Ca21chr6_C_albicans_SC5314:571360,2559
MAY156.GT,Ca21chr6_C_albicans_SC5314,571360,571027,333,Ca21chr6_C_albicans_SC5314:571360,Ca21chr6_C_albicans_SC5314:571027,2574
MAY156.GT,Ca21chr6_C_albicans_SC5314,571027,519085,51942,Ca21chr6_C_albicans_SC5314:571027,Ca21chr6_C_albicans_SC5314:519085,3145
MAY156.GT,Ca21chr6_C_albicans_SC5314,519085,517237,1848,Ca21chr6_C_albicans_SC5314:519085,Ca21chr6_C_albicans_SC5314:517237,3152
MAY156.GT,Ca21chr6_C_albicans_SC5314,517237,513809,3428,Ca21chr6_C_albicans_SC5314:517237,Ca21chr6_C_albicans_SC5314:513809,3179
MAY156.GT,Ca21chr6_C_albicans_SC5314,513809,513021,788,Ca21chr6_C_albicans_SC5314:513809,Ca21chr6_C_albicans_SC5314:513021,3180
MAY156.GT,Ca21chr6_C_albicans_SC5314,513021,475543,37478,Ca21chr6_C_albicans_SC5314:513021,Ca21chr6_C_albicans_SC5314:475543,3452
MAY156.GT,Ca21chr6_C_albicans_SC5314,475543,475184,359,Ca21chr6_C_albicans_SC5314:475543,Ca21chr6_C_albicans_SC5314:475184,3459
MAY156.GT,Ca21chr6_C_albicans_SC5314,475184,207950,267234,Ca21chr6_C_albicans_SC5314:475184,Ca21chr6_C_albicans_SC5314:207950,5687
MAY156.GT,Ca21chr6_C_albicans_SC5314,207950,207249,701,Ca21chr6_C_albicans_SC5314:207950,Ca21chr6_C_albicans_SC5314:207249,5714
MAY156.GT,Ca21chr6_C_albicans_SC5314,207249,200108,7141,Ca21chr6_C_albicans_SC5314:207249,Ca21chr6_C_albicans_SC5314:200108,5800
MAY156.GT,Ca21chr6_C_albicans_SC5314,200108,194414,5694,Ca21chr6_C_albicans_SC5314:200108,Ca21chr6_C_albicans_SC5314:194414,5863
MAY156.GT,Ca21chr6_C_albicans_SC5314,194414,193961,453,Ca21chr6_C_albicans_SC5314:194414,Ca21chr6_C_albicans_SC5314:193961,5865
MAY156.GT,Ca21chr6_C_albicans_SC5314,193961,192922,1039,Ca21chr6_C_albicans_SC5314:193961,Ca21chr6_C_albicans_SC5314:192922,5891
MAY156.GT,Ca21chr6_C_albicans_SC5314,192922,190675,2247,Ca21chr6_C_albicans_SC5314:192922,Ca21chr6_C_albicans_SC5314:190675,5898
MAY156.GT,Ca21chr6_C_albicans_SC5314,190675,189474,1201,Ca21chr6_C_albicans_SC5314:190675,Ca21chr6_C_albicans_SC5314:189474,5921
MAY156.GT,Ca21chr6_C_albicans_SC5314,189474,179609,9865,Ca21chr6_C_albicans_SC5314:189474,Ca21chr6_C_albicans_SC5314:179609,6102
MAY156.GT,Ca21chr6_C_albicans_SC5314,179609,178892,717,Ca21chr6_C_albicans_SC5314:179609,Ca21chr6_C_albicans_SC5314:178892,6106
MAY156.GT,Ca21chr6_C_albicans_SC5314,178892,8842,178892,Ca21chr6_C_albicans_SC5314:178892,Ca21chr6_C_albicans_SC5314:8842,8046
MAY156.GT,Ca21chr6_C_albicans_SC5314,996285,996349,64,Ca21chr6_C_albicans_SC5314:996285,Ca21chr6_C_albicans_SC5314:996349,157
MAY156.GT,Ca21chr6_C_albicans_SC5314,996349,1029816,33651,Ca21chr6_C_albicans_SC5314:996349,Ca21chr6_C_albicans_SC5314:1029816,393
MAY156.GT,Ca21chr7_C_albicans_SC5314,412939,412834,105,Ca21chr7_C_albicans_SC5314:412939,Ca21chr7_C_albicans_SC5314:412834,155
MAY156.GT,Ca21chr7_C_albicans_SC5314,412834,323008,89826,Ca21chr7_C_albicans_SC5314:412834,Ca21chr7_C_albicans_SC5314:323008,836
MAY156.GT,Ca21chr7_C_albicans_SC5314,323008,322773,235,Ca21chr7_C_albicans_SC5314:323008,Ca21chr7_C_albicans_SC5314:322773,861
MAY156.GT,Ca21chr7_C_albicans_SC5314,322773,315855,6918,Ca21chr7_C_albicans_SC5314:322773,Ca21chr7_C_albicans_SC5314:315855,957
MAY156.GT,Ca21chr7_C_albicans_SC5314,315855,315759,96,Ca21chr7_C_albicans_SC5314:315855,Ca21chr7_C_albicans_SC5314:315759,960
MAY156.GT,Ca21chr7_C_albicans_SC5314,315759,300577,15182,Ca21chr7_C_albicans_SC5314:315759,Ca21chr7_C_albicans_SC5314:300577,1092
MAY156.GT,Ca21chr7_C_albicans_SC5314,300577,299897,680,Ca21chr7_C_albicans_SC5314:300577,Ca21chr7_C_albicans_SC5314:299897,1095
MAY156.GT,Ca21chr7_C_albicans_SC5314,299897,293236,6661,Ca21chr7_C_albicans_SC5314:299897,Ca21chr7_C_albicans_SC5314:293236,1246
MAY156.GT,Ca21chr7_C_albicans_SC5314,293236,292374,862,Ca21chr7_C_albicans_SC5314:293236,Ca21chr7_C_albicans_SC5314:292374,1247
MAY156.GT,Ca21chr7_C_albicans_SC5314,292374,286312,6062,Ca21chr7_C_albicans_SC5314:292374,Ca21chr7_C_albicans_SC5314:286312,1271
MAY156.GT,Ca21chr7_C_albicans_SC5314,286312,285525,787,Ca21chr7_C_albicans_SC5314:286312,Ca21chr7_C_albicans_SC5314:285525,1272
MAY156.GT,Ca21chr7_C_albicans_SC5314,285525,283800,1725,Ca21chr7_C_albicans_SC5314:285525,Ca21chr7_C_albicans_SC5314:283800,1274
MAY156.GT,Ca21chr7_C_albicans_SC5314,283800,282786,1014,Ca21chr7_C_albicans_SC5314:283800,Ca21chr7_C_albicans_SC5314:282786,1283
MAY156.GT,Ca21chr7_C_albicans_SC5314,282786,281192,1594,Ca21chr7_C_albicans_SC5314:282786,Ca21chr7_C_albicans_SC5314:281192,1286
MAY156.GT,Ca21chr7_C_albicans_SC5314,281192,280525,667,Ca21chr7_C_albicans_SC5314:281192,Ca21chr7_C_albicans_SC5314:280525,1302
MAY156.GT,Ca21chr7_C_albicans_SC5314,280525,277897,2628,Ca21chr7_C_albicans_SC5314:280525,Ca21chr7_C_albicans_SC5314:277897,1330
MAY156.GT,Ca21chr7_C_albicans_SC5314,277897,277728,169,Ca21chr7_C_albicans_SC5314:277897,Ca21chr7_C_albicans_SC5314:277728,1332
MAY156.GT,Ca21chr7_C_albicans_SC5314,277728,203832,73896,Ca21chr7_C_albicans_SC5314:277728,Ca21chr7_C_albicans_SC5314:203832,1751
MAY156.GT,Ca21chr7_C_albicans_SC5314,203832,203782,50,Ca21chr7_C_albicans_SC5314:203832,Ca21chr7_C_albicans_SC5314:203782,1752
MAY156.GT,Ca21chr7_C_albicans_SC5314,203782,187017,16765,Ca21chr7_C_albicans_SC5314:203782,Ca21chr7_C_albicans_SC5314:187017,1916
MAY156.GT,Ca21chr7_C_albicans_SC5314,187017,186087,930,Ca21chr7_C_albicans_SC5314:187017,Ca21chr7_C_albicans_SC5314:186087,1931
MAY156.GT,Ca21chr7_C_albicans_SC5314,186087,175535,10552,Ca21chr7_C_albicans_SC5314:186087,Ca21chr7_C_albicans_SC5314:175535,2009
MAY156.GT,Ca21chr7_C_albicans_SC5314,175535,173663,1872,Ca21chr7_C_albicans_SC5314:175535,Ca21chr7_C_albicans_SC5314:173663,2014
MAY156.GT,Ca21chr7_C_albicans_SC5314,173663,160680,12983,Ca21chr7_C_albicans_SC5314:173663,Ca21chr7_C_albicans_SC5314:160680,2179
MAY156.GT,Ca21chr7_C_albicans_SC5314,160680,160190,490,Ca21chr7_C_albicans_SC5314:160680,Ca21chr7_C_albicans_SC5314:160190,2180
MAY156.GT,Ca21chr7_C_albicans_SC5314,160190,145751,14439,Ca21chr7_C_albicans_SC5314:160190,Ca21chr7_C_albicans_SC5314:145751,2419
MAY156.GT,Ca21chr7_C_albicans_SC5314,145751,144860,891,Ca21chr7_C_albicans_SC5314:145751,Ca21chr7_C_albicans_SC5314:144860,2420
MAY156.GT,Ca21chr7_C_albicans_SC5314,144860,143481,1379,Ca21chr7_C_albicans_SC5314:144860,Ca21chr7_C_albicans_SC5314:143481,2469
MAY156.GT,Ca21chr7_C_albicans_SC5314,143481,143297,184,Ca21chr7_C_albicans_SC5314:143481,Ca21chr7_C_albicans_SC5314:143297,2476
MAY156.GT,Ca21chr7_C_albicans_SC5314,143297,120542,22755,Ca21chr7_C_albicans_SC5314:143297,Ca21chr7_C_albicans_SC5314:120542,2726
MAY156.GT,Ca21chr7_C_albicans_SC5314,120542,119931,611,Ca21chr7_C_albicans_SC5314:120542,Ca21chr7_C_albicans_SC5314:119931,2750
MAY156.GT,Ca21chr7_C_albicans_SC5314,119931,75526,44405,Ca21chr7_C_albicans_SC5314:119931,Ca21chr7_C_albicans_SC5314:75526,3529
MAY156.GT,Ca21chr7_C_albicans_SC5314,75526,74995,531,Ca21chr7_C_albicans_SC5314:75526,Ca21chr7_C_albicans_SC5314:74995,3531
MAY156.GT,Ca21chr7_C_albicans_SC5314,74995,1012,74995,Ca21chr7_C_albicans_SC5314:74995,Ca21chr7_C_albicans_SC5314:1012,4549
MAY156.GT,Ca21chr7_C_albicans_SC5314,566470,566763,293,Ca21chr7_C_albicans_SC5314:566470,Ca21chr7_C_albicans_SC5314:566763,987
MAY156.GT,Ca21chr7_C_albicans_SC5314,566763,567689,926,Ca21chr7_C_albicans_SC5314:566763,Ca21chr7_C_albicans_SC5314:567689,1027
MAY156.GT,Ca21chr7_C_albicans_SC5314,567689,567800,111,Ca21chr7_C_albicans_SC5314:567689,Ca21chr7_C_albicans_SC5314:567800,1028
MAY156.GT,Ca21chr7_C_albicans_SC5314,567800,573666,5866,Ca21chr7_C_albicans_SC5314:567800,Ca21chr7_C_albicans_SC5314:573666,1034
MAY156.GT,Ca21chr7_C_albicans_SC5314,573666,573731,65,Ca21chr7_C_albicans_SC5314:573666,Ca21chr7_C_albicans_SC5314:573731,1035
MAY156.GT,Ca21chr7_C_albicans_SC5314,573731,619985,46254,Ca21chr7_C_albicans_SC5314:573731,Ca21chr7_C_albicans_SC5314:619985,1247
MAY156.GT,Ca21chr7_C_albicans_SC5314,619985,635350,15365,Ca21chr7_C_albicans_SC5314:619985,Ca21chr7_C_albicans_SC5314:635350,1252
MAY156.GT,Ca21chr7_C_albicans_SC5314,635350,721335,85985,Ca21chr7_C_albicans_SC5314:635350,Ca21chr7_C_albicans_SC5314:721335,1764
MAY156.GT,Ca21chr7_C_albicans_SC5314,721335,722901,1566,Ca21chr7_C_albicans_SC5314:721335,Ca21chr7_C_albicans_SC5314:722901,1766
MAY156.GT,Ca21chr7_C_albicans_SC5314,722901,726085,3184,Ca21chr7_C_albicans_SC5314:722901,Ca21chr7_C_albicans_SC5314:726085,1831
MAY156.GT,Ca21chr7_C_albicans_SC5314,726085,729053,2968,Ca21chr7_C_albicans_SC5314:726085,Ca21chr7_C_albicans_SC5314:729053,1833
MAY156.GT,Ca21chr7_C_albicans_SC5314,729053,788758,59705,Ca21chr7_C_albicans_SC5314:729053,Ca21chr7_C_albicans_SC5314:788758,2168
MAY156.GT,Ca21chr7_C_albicans_SC5314,788758,789473,715,Ca21chr7_C_albicans_SC5314:788758,Ca21chr7_C_albicans_SC5314:789473,2170
MAY156.GT,Ca21chr7_C_albicans_SC5314,789473,852743,63270,Ca21chr7_C_albicans_SC5314:789473,Ca21chr7_C_albicans_SC5314:852743,3098
MAY156.GT,Ca21chr7_C_albicans_SC5314,852743,853285,542,Ca21chr7_C_albicans_SC5314:852743,Ca21chr7_C_albicans_SC5314:853285,3099
MAY156.GT,Ca21chr7_C_albicans_SC5314,853285,880183,26898,Ca21chr7_C_albicans_SC5314:853285,Ca21chr7_C_albicans_SC5314:880183,3896
MAY156.GT,Ca21chr7_C_albicans_SC5314,880183,880651,468,Ca21chr7_C_albicans_SC5314:880183,Ca21chr7_C_albicans_SC5314:880651,3904
MAY156.GT,Ca21chr7_C_albicans_SC5314,880651,916983,36332,Ca21chr7_C_albicans_SC5314:880651,Ca21chr7_C_albicans_SC5314:916983,4983
MAY156.GT,Ca21chr7_C_albicans_SC5314,916983,917006,23,Ca21chr7_C_albicans_SC5314:916983,Ca21chr7_C_albicans_SC5314:917006,4985
MAY156.GT,Ca21chr7_C_albicans_SC5314,917006,921897,4891,Ca21chr7_C_albicans_SC5314:917006,Ca21chr7_C_albicans_SC5314:921897,5150
MAY156.GT,Ca21chr7_C_albicans_SC5314,921897,922264,367,Ca21chr7_C_albicans_SC5314:921897,Ca21chr7_C_albicans_SC5314:922264,5161
MAY156.GT,Ca21chr7_C_albicans_SC5314,922264,924567,2303,Ca21chr7_C_albicans_SC5314:922264,Ca21chr7_C_albicans_SC5314:924567,5469
MAY156.GT,Ca21chr7_C_albicans_SC5314,924567,925391,824,Ca21chr7_C_albicans_SC5314:924567,Ca21chr7_C_albicans_SC5314:925391,5529
MAY156.GT,Ca21chr7_C_albicans_SC5314,925391,941005,24609,Ca21chr7_C_albicans_SC5314:925391,Ca21chr7_C_albicans_SC5314:941005,6550
MAY156.GT,Ca21chrR_C_albicans_SC5314,1698176,1696601,1575,Ca21chrR_C_albicans_SC5314:1698176,Ca21chrR_C_albicans_SC5314:1696601,233
MAY156.GT,Ca21chrR_C_albicans_SC5314,1696601,1512578,184023,Ca21chrR_C_albicans_SC5314:1696601,Ca21chrR_C_albicans_SC5314:1512578,1700
MAY156.GT,Ca21chrR_C_albicans_SC5314,1512578,1512242,336,Ca21chrR_C_albicans_SC5314:1512578,Ca21chrR_C_albicans_SC5314:1512242,1703
MAY156.GT,Ca21chrR_C_albicans_SC5314,1512242,1484570,27672,Ca21chrR_C_albicans_SC5314:1512242,Ca21chrR_C_albicans_SC5314:1484570,1879
MAY156.GT,Ca21chrR_C_albicans_SC5314,1484570,1484478,92,Ca21chrR_C_albicans_SC5314:1484570,Ca21chrR_C_albicans_SC5314:1484478,1893
MAY156.GT,Ca21chrR_C_albicans_SC5314,1484478,1478792,5686,Ca21chrR_C_albicans_SC5314:1484478,Ca21chrR_C_albicans_SC5314:1478792,1914
MAY156.GT,Ca21chrR_C_albicans_SC5314,1478792,1478565,227,Ca21chrR_C_albicans_SC5314:1478792,Ca21chrR_C_albicans_SC5314:1478565,1915
MAY156.GT,Ca21chrR_C_albicans_SC5314,1478565,1478443,122,Ca21chrR_C_albicans_SC5314:1478565,Ca21chrR_C_albicans_SC5314:1478443,1917
MAY156.GT,Ca21chrR_C_albicans_SC5314,1478443,1478201,242,Ca21chrR_C_albicans_SC5314:1478443,Ca21chrR_C_albicans_SC5314:1478201,1924
MAY156.GT,Ca21chrR_C_albicans_SC5314,1478201,1459582,18619,Ca21chrR_C_albicans_SC5314:1478201,Ca21chrR_C_albicans_SC5314:1459582,2045
MAY156.GT,Ca21chrR_C_albicans_SC5314,1459582,1459552,30,Ca21chrR_C_albicans_SC5314:1459582,Ca21chrR_C_albicans_SC5314:1459552,2094
MAY156.GT,Ca21chrR_C_albicans_SC5314,1459552,1443466,16086,Ca21chrR_C_albicans_SC5314:1459552,Ca21chrR_C_albicans_SC5314:1443466,2549
MAY156.GT,Ca21chrR_C_albicans_SC5314,1443466,1443440,26,Ca21chrR_C_albicans_SC5314:1443466,Ca21chrR_C_albicans_SC5314:1443440,2559
MAY156.GT,Ca21chrR_C_albicans_SC5314,1443440,1419514,23926,Ca21chrR_C_albicans_SC5314:1443440,Ca21chrR_C_albicans_SC5314:1419514,2974
MAY156.GT,Ca21chrR_C_albicans_SC5314,1419514,1412770,6744,Ca21chrR_C_albicans_SC5314:1419514,Ca21chrR_C_albicans_SC5314:1412770,2976
MAY156.GT,Ca21chrR_C_albicans_SC5314,1412770,1406196,6574,Ca21chrR_C_albicans_SC5314:1412770,Ca21chrR_C_albicans_SC5314:1406196,3081
MAY156.GT,Ca21chrR_C_albicans_SC5314,1406196,1405098,1098,Ca21chrR_C_albicans_SC5314:1406196,Ca21chrR_C_albicans_SC5314:1405098,3098
MAY156.GT,Ca21chrR_C_albicans_SC5314,1405098,1396553,8545,Ca21chrR_C_albicans_SC5314:1405098,Ca21chrR_C_albicans_SC5314:1396553,3216
MAY156.GT,Ca21chrR_C_albicans_SC5314,1396553,1393544,3009,Ca21chrR_C_albicans_SC5314:1396553,Ca21chrR_C_albicans_SC5314:1393544,3267
MAY156.GT,Ca21chrR_C_albicans_SC5314,1393544,1384811,8733,Ca21chrR_C_albicans_SC5314:1393544,Ca21chrR_C_albicans_SC5314:1384811,3313
MAY156.GT,Ca21chrR_C_albicans_SC5314,1384811,1380928,3883,Ca21chrR_C_albicans_SC5314:1384811,Ca21chrR_C_albicans_SC5314:1380928,3315
MAY156.GT,Ca21chrR_C_albicans_SC5314,1380928,1378040,2888,Ca21chrR_C_albicans_SC5314:1380928,Ca21chrR_C_albicans_SC5314:1378040,3339
MAY156.GT,Ca21chrR_C_albicans_SC5314,1378040,1377872,168,Ca21chrR_C_albicans_SC5314:1378040,Ca21chrR_C_albicans_SC5314:1377872,3342
MAY156.GT,Ca21chrR_C_albicans_SC5314,1377872,1335196,42676,Ca21chrR_C_albicans_SC5314:1377872,Ca21chrR_C_albicans_SC5314:1335196,3551
MAY156.GT,Ca21chrR_C_albicans_SC5314,1335196,1326271,8925,Ca21chrR_C_albicans_SC5314:1335196,Ca21chrR_C_albicans_SC5314:1326271,3552
MAY156.GT,Ca21chrR_C_albicans_SC5314,1326271,1322904,3367,Ca21chrR_C_albicans_SC5314:1326271,Ca21chrR_C_albicans_SC5314:1322904,3573
MAY156.GT,Ca21chrR_C_albicans_SC5314,1322904,1321801,1103,Ca21chrR_C_albicans_SC5314:1322904,Ca21chrR_C_albicans_SC5314:1321801,3586
MAY156.GT,Ca21chrR_C_albicans_SC5314,1321801,1310286,11515,Ca21chrR_C_albicans_SC5314:1321801,Ca21chrR_C_albicans_SC5314:1310286,3695
MAY156.GT,Ca21chrR_C_albicans_SC5314,1310286,1309830,456,Ca21chrR_C_albicans_SC5314:1310286,Ca21chrR_C_albicans_SC5314:1309830,3701
MAY156.GT,Ca21chrR_C_albicans_SC5314,1309830,1287711,22119,Ca21chrR_C_albicans_SC5314:1309830,Ca21chrR_C_albicans_SC5314:1287711,3724
MAY156.GT,Ca21chrR_C_albicans_SC5314,1287711,1285061,2650,Ca21chrR_C_albicans_SC5314:1287711,Ca21chrR_C_albicans_SC5314:1285061,3725
MAY156.GT,Ca21chrR_C_albicans_SC5314,1285061,1232219,52842,Ca21chrR_C_albicans_SC5314:1285061,Ca21chrR_C_albicans_SC5314:1232219,4138
MAY156.GT,Ca21chrR_C_albicans_SC5314,1232219,1232118,101,Ca21chrR_C_albicans_SC5314:1232219,Ca21chrR_C_albicans_SC5314:1232118,4161
MAY156.GT,Ca21chrR_C_albicans_SC5314,1232118,1138015,94103,Ca21chrR_C_albicans_SC5314:1232118,Ca21chrR_C_albicans_SC5314:1138015,5216
MAY156.GT,Ca21chrR_C_albicans_SC5314,1138015,1137612,403,Ca21chrR_C_albicans_SC5314:1138015,Ca21chrR_C_albicans_SC5314:1137612,5361
MAY156.GT,Ca21chrR_C_albicans_SC5314,1137612,1126769,10843,Ca21chrR_C_albicans_SC5314:1137612,Ca21chrR_C_albicans_SC5314:1126769,5686
MAY156.GT,Ca21chrR_C_albicans_SC5314,1126769,1126568,201,Ca21chrR_C_albicans_SC5314:1126769,Ca21chrR_C_albicans_SC5314:1126568,5687
MAY156.GT,Ca21chrR_C_albicans_SC5314,1126568,1123958,2610,Ca21chrR_C_albicans_SC5314:1126568,Ca21chrR_C_albicans_SC5314:1123958,5714
MAY156.GT,Ca21chrR_C_albicans_SC5314,1123958,1121705,2253,Ca21chrR_C_albicans_SC5314:1123958,Ca21chrR_C_albicans_SC5314:1121705,5740
MAY156.GT,Ca21chrR_C_albicans_SC5314,1121705,1121493,212,Ca21chrR_C_albicans_SC5314:1121705,Ca21chrR_C_albicans_SC5314:1121493,5747
MAY156.GT,Ca21chrR_C_albicans_SC5314,1121493,1046860,74633,Ca21chrR_C_albicans_SC5314:1121493,Ca21chrR_C_albicans_SC5314:1046860,6789
MAY156.GT,Ca21chrR_C_albicans_SC5314,1046860,1045970,890,Ca21chrR_C_albicans_SC5314:1046860,Ca21chrR_C_albicans_SC5314:1045970,6800
MAY156.GT,Ca21chrR_C_albicans_SC5314,1045970,1026735,19235,Ca21chrR_C_albicans_SC5314:1045970,Ca21chrR_C_albicans_SC5314:1026735,6892
MAY156.GT,Ca21chrR_C_albicans_SC5314,1026735,1026633,102,Ca21chrR_C_albicans_SC5314:1026735,Ca21chrR_C_albicans_SC5314:1026633,6898
MAY156.GT,Ca21chrR_C_albicans_SC5314,1026633,733946,292687,Ca21chrR_C_albicans_SC5314:1026633,Ca21chrR_C_albicans_SC5314:733946,9494
MAY156.GT,Ca21chrR_C_albicans_SC5314,733946,733405,541,Ca21chrR_C_albicans_SC5314:733946,Ca21chrR_C_albicans_SC5314:733405,9498
