Sample Name, Recombined Chromosome, Recombination Start Site (bp), Recombination End Site (bp), Recombination Event Length (bp), IGV start position, IGV end position, Marker Cat ID#
MAY156.GT,Ca21chr3_C_albicans_SC5314,556638,554658,1980,Ca21chr3_C_albicans_SC5314:556638,Ca21chr3_C_albicans_SC5314:554658,1332
MAY156.GT,Ca21chr3_C_albicans_SC5314,554658,520696,33962,Ca21chr3_C_albicans_SC5314:554658,Ca21chr3_C_albicans_SC5314:520696,1451
MAY156.GT,Ca21chr3_C_albicans_SC5314,520696,519047,1649,Ca21chr3_C_albicans_SC5314:520696,Ca21chr3_C_albicans_SC5314:519047,1452
MAY156.GT,Ca21chr3_C_albicans_SC5314,519047,517028,2019,Ca21chr3_C_albicans_SC5314:519047,Ca21chr3_C_albicans_SC5314:517028,1459
MAY156.GT,Ca21chr3_C_albicans_SC5314,517028,514340,2688,Ca21chr3_C_albicans_SC5314:517028,Ca21chr3_C_albicans_SC5314:514340,1460
MAY156.GT,Ca21chr3_C_albicans_SC5314,514340,511491,2849,Ca21chr3_C_albicans_SC5314:514340,Ca21chr3_C_albicans_SC5314:511491,1470
MAY156.GT,Ca21chr3_C_albicans_SC5314,511491,509079,2412,Ca21chr3_C_albicans_SC5314:511491,Ca21chr3_C_albicans_SC5314:509079,1480
MAY156.GT,Ca21chr3_C_albicans_SC5314,509079,500517,8562,Ca21chr3_C_albicans_SC5314:509079,Ca21chr3_C_albicans_SC5314:500517,1485
MAY156.GT,Ca21chr3_C_albicans_SC5314,500517,498673,1844,Ca21chr3_C_albicans_SC5314:500517,Ca21chr3_C_albicans_SC5314:498673,1498
MAY156.GT,Ca21chr3_C_albicans_SC5314,498673,425321,73352,Ca21chr3_C_albicans_SC5314:498673,Ca21chr3_C_albicans_SC5314:425321,1710
MAY156.GT,Ca21chr3_C_albicans_SC5314,425321,424870,451,Ca21chr3_C_albicans_SC5314:425321,Ca21chr3_C_albicans_SC5314:424870,1713
MAY156.GT,Ca21chr3_C_albicans_SC5314,424870,360096,64774,Ca21chr3_C_albicans_SC5314:424870,Ca21chr3_C_albicans_SC5314:360096,1966
MAY156.GT,Ca21chr3_C_albicans_SC5314,360096,355834,4262,Ca21chr3_C_albicans_SC5314:360096,Ca21chr3_C_albicans_SC5314:355834,1967
MAY156.GT,Ca21chr3_C_albicans_SC5314,355834,296130,59704,Ca21chr3_C_albicans_SC5314:355834,Ca21chr3_C_albicans_SC5314:296130,2367
MAY156.GT,Ca21chr3_C_albicans_SC5314,296130,294110,2020,Ca21chr3_C_albicans_SC5314:296130,Ca21chr3_C_albicans_SC5314:294110,2370
MAY156.GT,Ca21chr3_C_albicans_SC5314,294110,192879,101231,Ca21chr3_C_albicans_SC5314:294110,Ca21chr3_C_albicans_SC5314:192879,2973
MAY156.GT,Ca21chr3_C_albicans_SC5314,192879,187918,4961,Ca21chr3_C_albicans_SC5314:192879,Ca21chr3_C_albicans_SC5314:187918,2974
MAY156.GT,Ca21chr3_C_albicans_SC5314,187918,162275,25643,Ca21chr3_C_albicans_SC5314:187918,Ca21chr3_C_albicans_SC5314:162275,3099
MAY156.GT,Ca21chr3_C_albicans_SC5314,162275,161886,389,Ca21chr3_C_albicans_SC5314:162275,Ca21chr3_C_albicans_SC5314:161886,3127
MAY156.GT,Ca21chr3_C_albicans_SC5314,161886,161787,99,Ca21chr3_C_albicans_SC5314:161886,Ca21chr3_C_albicans_SC5314:161787,3129
MAY156.GT,Ca21chr3_C_albicans_SC5314,161787,159512,2275,Ca21chr3_C_albicans_SC5314:161787,Ca21chr3_C_albicans_SC5314:159512,3130
MAY156.GT,Ca21chr3_C_albicans_SC5314,159512,3514,155998,Ca21chr3_C_albicans_SC5314:159512,Ca21chr3_C_albicans_SC5314:3514,4362
MAY156.GT,Ca21chr3_C_albicans_SC5314,3514,3066,448,Ca21chr3_C_albicans_SC5314:3514,Ca21chr3_C_albicans_SC5314:3066,4374
MAY156.GT,Ca21chr3_C_albicans_SC5314,3066,145,3066,Ca21chr3_C_albicans_SC5314:3066,Ca21chr3_C_albicans_SC5314:145,4489
MAY156.GT,Ca21chr3_C_albicans_SC5314,882798,883394,596,Ca21chr3_C_albicans_SC5314:882798,Ca21chr3_C_albicans_SC5314:883394,387
MAY156.GT,Ca21chr3_C_albicans_SC5314,883394,888663,5269,Ca21chr3_C_albicans_SC5314:883394,Ca21chr3_C_albicans_SC5314:888663,407
MAY156.GT,Ca21chr3_C_albicans_SC5314,888663,891723,3060,Ca21chr3_C_albicans_SC5314:888663,Ca21chr3_C_albicans_SC5314:891723,408
MAY156.GT,Ca21chr3_C_albicans_SC5314,891723,981887,90164,Ca21chr3_C_albicans_SC5314:891723,Ca21chr3_C_albicans_SC5314:981887,1742
MAY156.GT,Ca21chr3_C_albicans_SC5314,981887,982100,213,Ca21chr3_C_albicans_SC5314:981887,Ca21chr3_C_albicans_SC5314:982100,1746
MAY156.GT,Ca21chr3_C_albicans_SC5314,982100,1121177,139077,Ca21chr3_C_albicans_SC5314:982100,Ca21chr3_C_albicans_SC5314:1121177,3952
MAY156.GT,Ca21chr3_C_albicans_SC5314,1121177,1121516,339,Ca21chr3_C_albicans_SC5314:1121177,Ca21chr3_C_albicans_SC5314:1121516,3953
MAY156.GT,Ca21chr3_C_albicans_SC5314,1121516,1151917,30401,Ca21chr3_C_albicans_SC5314:1121516,Ca21chr3_C_albicans_SC5314:1151917,4650
MAY156.GT,Ca21chr3_C_albicans_SC5314,1151917,1151944,27,Ca21chr3_C_albicans_SC5314:1151917,Ca21chr3_C_albicans_SC5314:1151944,4656
MAY156.GT,Ca21chr3_C_albicans_SC5314,1151944,1209261,57317,Ca21chr3_C_albicans_SC5314:1151944,Ca21chr3_C_albicans_SC5314:1209261,6096
MAY156.GT,Ca21chr3_C_albicans_SC5314,1209261,1209329,68,Ca21chr3_C_albicans_SC5314:1209261,Ca21chr3_C_albicans_SC5314:1209329,6097
MAY156.GT,Ca21chr3_C_albicans_SC5314,1209329,1499742,290413,Ca21chr3_C_albicans_SC5314:1209329,Ca21chr3_C_albicans_SC5314:1499742,9091
MAY156.GT,Ca21chr3_C_albicans_SC5314,1499742,1499895,153,Ca21chr3_C_albicans_SC5314:1499742,Ca21chr3_C_albicans_SC5314:1499895,9092
MAY156.GT,Ca21chr3_C_albicans_SC5314,1499895,1642856,142961,Ca21chr3_C_albicans_SC5314:1499895,Ca21chr3_C_albicans_SC5314:1642856,11675
MAY156.GT,Ca21chr3_C_albicans_SC5314,1642856,1643230,374,Ca21chr3_C_albicans_SC5314:1642856,Ca21chr3_C_albicans_SC5314:1643230,11677
MAY156.GT,Ca21chr3_C_albicans_SC5314,1643230,1779264,136034,Ca21chr3_C_albicans_SC5314:1643230,Ca21chr3_C_albicans_SC5314:1779264,14742
MAY156.GT,Ca21chr3_C_albicans_SC5314,1779264,1780164,900,Ca21chr3_C_albicans_SC5314:1779264,Ca21chr3_C_albicans_SC5314:1780164,14745
MAY156.GT,Ca21chr3_C_albicans_SC5314,1780164,1785806,19836,Ca21chr3_C_albicans_SC5314:1780164,Ca21chr3_C_albicans_SC5314:1785806,14974
MAY156.GT,Ca21chr4_C_albicans_SC5314,843996,843166,830,Ca21chr4_C_albicans_SC5314:843996,Ca21chr4_C_albicans_SC5314:843166,1480
MAY156.GT,Ca21chr4_C_albicans_SC5314,843166,567813,275353,Ca21chr4_C_albicans_SC5314:843166,Ca21chr4_C_albicans_SC5314:567813,3179
MAY156.GT,Ca21chr4_C_albicans_SC5314,567813,567716,97,Ca21chr4_C_albicans_SC5314:567813,Ca21chr4_C_albicans_SC5314:567716,3180
MAY156.GT,Ca21chr4_C_albicans_SC5314,567716,520513,47203,Ca21chr4_C_albicans_SC5314:567716,Ca21chr4_C_albicans_SC5314:520513,3535
MAY156.GT,Ca21chr4_C_albicans_SC5314,520513,520004,509,Ca21chr4_C_albicans_SC5314:520513,Ca21chr4_C_albicans_SC5314:520004,3542
MAY156.GT,Ca21chr4_C_albicans_SC5314,520004,290977,229027,Ca21chr4_C_albicans_SC5314:520004,Ca21chr4_C_albicans_SC5314:290977,5753
MAY156.GT,Ca21chr4_C_albicans_SC5314,290977,289202,1775,Ca21chr4_C_albicans_SC5314:290977,Ca21chr4_C_albicans_SC5314:289202,5798
MAY156.GT,Ca21chr4_C_albicans_SC5314,289202,2659,286543,Ca21chr4_C_albicans_SC5314:289202,Ca21chr4_C_albicans_SC5314:2659,8086
MAY156.GT,Ca21chr4_C_albicans_SC5314,2659,2657,2659,Ca21chr4_C_albicans_SC5314:2659,Ca21chr4_C_albicans_SC5314:2657,8090
MAY156.GT,Ca21chr4_C_albicans_SC5314,1101623,1103166,1543,Ca21chr4_C_albicans_SC5314:1101623,Ca21chr4_C_albicans_SC5314:1103166,439
MAY156.GT,Ca21chr4_C_albicans_SC5314,1103166,1596695,496834,Ca21chr4_C_albicans_SC5314:1103166,Ca21chr4_C_albicans_SC5314:1596695,2500
MAY156.GT,Ca21chr5_C_albicans_SC5314,258409,258325,84,Ca21chr5_C_albicans_SC5314:258409,Ca21chr5_C_albicans_SC5314:258325,836
MAY156.GT,Ca21chr5_C_albicans_SC5314,258325,170556,87769,Ca21chr5_C_albicans_SC5314:258325,Ca21chr5_C_albicans_SC5314:170556,1534
MAY156.GT,Ca21chr5_C_albicans_SC5314,170556,170355,201,Ca21chr5_C_albicans_SC5314:170556,Ca21chr5_C_albicans_SC5314:170355,1538
MAY156.GT,Ca21chr5_C_albicans_SC5314,170355,4067,170355,Ca21chr5_C_albicans_SC5314:170355,Ca21chr5_C_albicans_SC5314:4067,3129
MAY156.GT,Ca21chr6_C_albicans_SC5314,977120,972001,5119,Ca21chr6_C_albicans_SC5314:977120,Ca21chr6_C_albicans_SC5314:972001,90
MAY156.GT,Ca21chr6_C_albicans_SC5314,972001,934670,37331,Ca21chr6_C_albicans_SC5314:972001,Ca21chr6_C_albicans_SC5314:934670,149
MAY156.GT,Ca21chr6_C_albicans_SC5314,934670,925605,9065,Ca21chr6_C_albicans_SC5314:934670,Ca21chr6_C_albicans_SC5314:925605,150
MAY156.GT,Ca21chr6_C_albicans_SC5314,925605,855614,69991,Ca21chr6_C_albicans_SC5314:925605,Ca21chr6_C_albicans_SC5314:855614,363
MAY156.GT,Ca21chr6_C_albicans_SC5314,855614,855287,327,Ca21chr6_C_albicans_SC5314:855614,Ca21chr6_C_albicans_SC5314:855287,387
MAY156.GT,Ca21chr6_C_albicans_SC5314,855287,839094,16193,Ca21chr6_C_albicans_SC5314:855287,Ca21chr6_C_albicans_SC5314:839094,435
MAY156.GT,Ca21chr6_C_albicans_SC5314,839094,838702,392,Ca21chr6_C_albicans_SC5314:839094,Ca21chr6_C_albicans_SC5314:838702,439
MAY156.GT,Ca21chr6_C_albicans_SC5314,838702,822678,16024,Ca21chr6_C_albicans_SC5314:838702,Ca21chr6_C_albicans_SC5314:822678,572
MAY156.GT,Ca21chr6_C_albicans_SC5314,822678,821239,1439,Ca21chr6_C_albicans_SC5314:822678,Ca21chr6_C_albicans_SC5314:821239,575
MAY156.GT,Ca21chr6_C_albicans_SC5314,821239,820780,459,Ca21chr6_C_albicans_SC5314:821239,Ca21chr6_C_albicans_SC5314:820780,600
MAY156.GT,Ca21chr6_C_albicans_SC5314,820780,820438,342,Ca21chr6_C_albicans_SC5314:820780,Ca21chr6_C_albicans_SC5314:820438,604
MAY156.GT,Ca21chr6_C_albicans_SC5314,820438,819698,740,Ca21chr6_C_albicans_SC5314:820438,Ca21chr6_C_albicans_SC5314:819698,609
MAY156.GT,Ca21chr6_C_albicans_SC5314,819698,798707,20991,Ca21chr6_C_albicans_SC5314:819698,Ca21chr6_C_albicans_SC5314:798707,762
MAY156.GT,Ca21chr6_C_albicans_SC5314,798707,790131,8576,Ca21chr6_C_albicans_SC5314:798707,Ca21chr6_C_albicans_SC5314:790131,764
MAY156.GT,Ca21chr6_C_albicans_SC5314,790131,571360,218771,Ca21chr6_C_albicans_SC5314:790131,Ca21chr6_C_albicans_SC5314:571360,2556
MAY156.GT,Ca21chr6_C_albicans_SC5314,571360,571027,333,Ca21chr6_C_albicans_SC5314:571360,Ca21chr6_C_albicans_SC5314:571027,2569
MAY156.GT,Ca21chr6_C_albicans_SC5314,571027,519085,51942,Ca21chr6_C_albicans_SC5314:571027,Ca21chr6_C_albicans_SC5314:519085,3130
MAY156.GT,Ca21chr6_C_albicans_SC5314,519085,517237,1848,Ca21chr6_C_albicans_SC5314:519085,Ca21chr6_C_albicans_SC5314:517237,3145
MAY156.GT,Ca21chr6_C_albicans_SC5314,517237,513809,3428,Ca21chr6_C_albicans_SC5314:517237,Ca21chr6_C_albicans_SC5314:513809,3163
MAY156.GT,Ca21chr6_C_albicans_SC5314,513809,513021,788,Ca21chr6_C_albicans_SC5314:513809,Ca21chr6_C_albicans_SC5314:513021,3179
MAY156.GT,Ca21chr6_C_albicans_SC5314,513021,475543,37478,Ca21chr6_C_albicans_SC5314:513021,Ca21chr6_C_albicans_SC5314:475543,3451
MAY156.GT,Ca21chr6_C_albicans_SC5314,475543,475184,359,Ca21chr6_C_albicans_SC5314:475543,Ca21chr6_C_albicans_SC5314:475184,3457
MAY156.GT,Ca21chr6_C_albicans_SC5314,475184,207950,267234,Ca21chr6_C_albicans_SC5314:475184,Ca21chr6_C_albicans_SC5314:207950,5686
MAY156.GT,Ca21chr6_C_albicans_SC5314,207950,207249,701,Ca21chr6_C_albicans_SC5314:207950,Ca21chr6_C_albicans_SC5314:207249,5687
MAY156.GT,Ca21chr6_C_albicans_SC5314,207249,200108,7141,Ca21chr6_C_albicans_SC5314:207249,Ca21chr6_C_albicans_SC5314:200108,5799
MAY156.GT,Ca21chr6_C_albicans_SC5314,200108,194414,5694,Ca21chr6_C_albicans_SC5314:200108,Ca21chr6_C_albicans_SC5314:194414,5862
MAY156.GT,Ca21chr6_C_albicans_SC5314,194414,193961,453,Ca21chr6_C_albicans_SC5314:194414,Ca21chr6_C_albicans_SC5314:193961,5864
MAY156.GT,Ca21chr6_C_albicans_SC5314,193961,192922,1039,Ca21chr6_C_albicans_SC5314:193961,Ca21chr6_C_albicans_SC5314:192922,5873
MAY156.GT,Ca21chr6_C_albicans_SC5314,192922,190675,2247,Ca21chr6_C_albicans_SC5314:192922,Ca21chr6_C_albicans_SC5314:190675,5892
MAY156.GT,Ca21chr6_C_albicans_SC5314,190675,189474,1201,Ca21chr6_C_albicans_SC5314:190675,Ca21chr6_C_albicans_SC5314:189474,5903
MAY156.GT,Ca21chr6_C_albicans_SC5314,189474,179609,9865,Ca21chr6_C_albicans_SC5314:189474,Ca21chr6_C_albicans_SC5314:179609,6097
MAY156.GT,Ca21chr6_C_albicans_SC5314,179609,178892,717,Ca21chr6_C_albicans_SC5314:179609,Ca21chr6_C_albicans_SC5314:178892,6102
MAY156.GT,Ca21chr6_C_albicans_SC5314,178892,8842,178892,Ca21chr6_C_albicans_SC5314:178892,Ca21chr6_C_albicans_SC5314:8842,8045
MAY156.GT,Ca21chr6_C_albicans_SC5314,996285,996349,64,Ca21chr6_C_albicans_SC5314:996285,Ca21chr6_C_albicans_SC5314:996349,157
MAY156.GT,Ca21chr6_C_albicans_SC5314,996349,1029816,33651,Ca21chr6_C_albicans_SC5314:996349,Ca21chr6_C_albicans_SC5314:1029816,393
MAY156.GT,Ca21chr7_C_albicans_SC5314,412939,412834,105,Ca21chr7_C_albicans_SC5314:412939,Ca21chr7_C_albicans_SC5314:412834,155
MAY156.GT,Ca21chr7_C_albicans_SC5314,412834,323008,89826,Ca21chr7_C_albicans_SC5314:412834,Ca21chr7_C_albicans_SC5314:323008,832
MAY156.GT,Ca21chr7_C_albicans_SC5314,323008,322773,235,Ca21chr7_C_albicans_SC5314:323008,Ca21chr7_C_albicans_SC5314:322773,836
MAY156.GT,Ca21chr7_C_albicans_SC5314,322773,315855,6918,Ca21chr7_C_albicans_SC5314:322773,Ca21chr7_C_albicans_SC5314:315855,923
MAY156.GT,Ca21chr7_C_albicans_SC5314,315855,315759,96,Ca21chr7_C_albicans_SC5314:315855,Ca21chr7_C_albicans_SC5314:315759,939
MAY156.GT,Ca21chr7_C_albicans_SC5314,315759,300577,15182,Ca21chr7_C_albicans_SC5314:315759,Ca21chr7_C_albicans_SC5314:300577,1045
MAY156.GT,Ca21chr7_C_albicans_SC5314,300577,299897,680,Ca21chr7_C_albicans_SC5314:300577,Ca21chr7_C_albicans_SC5314:299897,1051
MAY156.GT,Ca21chr7_C_albicans_SC5314,299897,293236,6661,Ca21chr7_C_albicans_SC5314:299897,Ca21chr7_C_albicans_SC5314:293236,1197
MAY156.GT,Ca21chr7_C_albicans_SC5314,293236,292374,862,Ca21chr7_C_albicans_SC5314:293236,Ca21chr7_C_albicans_SC5314:292374,1245
MAY156.GT,Ca21chr7_C_albicans_SC5314,292374,286312,6062,Ca21chr7_C_albicans_SC5314:292374,Ca21chr7_C_albicans_SC5314:286312,1265
MAY156.GT,Ca21chr7_C_albicans_SC5314,286312,285525,787,Ca21chr7_C_albicans_SC5314:286312,Ca21chr7_C_albicans_SC5314:285525,1267
MAY156.GT,Ca21chr7_C_albicans_SC5314,285525,283800,1725,Ca21chr7_C_albicans_SC5314:285525,Ca21chr7_C_albicans_SC5314:283800,1272
MAY156.GT,Ca21chr7_C_albicans_SC5314,283800,282786,1014,Ca21chr7_C_albicans_SC5314:283800,Ca21chr7_C_albicans_SC5314:282786,1273
MAY156.GT,Ca21chr7_C_albicans_SC5314,282786,281192,1594,Ca21chr7_C_albicans_SC5314:282786,Ca21chr7_C_albicans_SC5314:281192,1274
MAY156.GT,Ca21chr7_C_albicans_SC5314,281192,280525,667,Ca21chr7_C_albicans_SC5314:281192,Ca21chr7_C_albicans_SC5314:280525,1286
MAY156.GT,Ca21chr7_C_albicans_SC5314,280525,277897,2628,Ca21chr7_C_albicans_SC5314:280525,Ca21chr7_C_albicans_SC5314:277897,1319
MAY156.GT,Ca21chr7_C_albicans_SC5314,277897,277728,169,Ca21chr7_C_albicans_SC5314:277897,Ca21chr7_C_albicans_SC5314:277728,1320
MAY156.GT,Ca21chr7_C_albicans_SC5314,277728,203832,73896,Ca21chr7_C_albicans_SC5314:277728,Ca21chr7_C_albicans_SC5314:203832,1743
MAY156.GT,Ca21chr7_C_albicans_SC5314,203832,203782,50,Ca21chr7_C_albicans_SC5314:203832,Ca21chr7_C_albicans_SC5314:203782,1746
MAY156.GT,Ca21chr7_C_albicans_SC5314,203782,187017,16765,Ca21chr7_C_albicans_SC5314:203782,Ca21chr7_C_albicans_SC5314:187017,1913
MAY156.GT,Ca21chr7_C_albicans_SC5314,187017,186087,930,Ca21chr7_C_albicans_SC5314:187017,Ca21chr7_C_albicans_SC5314:186087,1927
MAY156.GT,Ca21chr7_C_albicans_SC5314,186087,175535,10552,Ca21chr7_C_albicans_SC5314:186087,Ca21chr7_C_albicans_SC5314:175535,2004
MAY156.GT,Ca21chr7_C_albicans_SC5314,175535,173663,1872,Ca21chr7_C_albicans_SC5314:175535,Ca21chr7_C_albicans_SC5314:173663,2005
MAY156.GT,Ca21chr7_C_albicans_SC5314,173663,160680,12983,Ca21chr7_C_albicans_SC5314:173663,Ca21chr7_C_albicans_SC5314:160680,2168
MAY156.GT,Ca21chr7_C_albicans_SC5314,160680,160190,490,Ca21chr7_C_albicans_SC5314:160680,Ca21chr7_C_albicans_SC5314:160190,2169
MAY156.GT,Ca21chr7_C_albicans_SC5314,160190,145751,14439,Ca21chr7_C_albicans_SC5314:160190,Ca21chr7_C_albicans_SC5314:145751,2408
MAY156.GT,Ca21chr7_C_albicans_SC5314,145751,144860,891,Ca21chr7_C_albicans_SC5314:145751,Ca21chr7_C_albicans_SC5314:144860,2410
MAY156.GT,Ca21chr7_C_albicans_SC5314,144860,143481,1379,Ca21chr7_C_albicans_SC5314:144860,Ca21chr7_C_albicans_SC5314:143481,2458
MAY156.GT,Ca21chr7_C_albicans_SC5314,143481,143297,184,Ca21chr7_C_albicans_SC5314:143481,Ca21chr7_C_albicans_SC5314:143297,2469
MAY156.GT,Ca21chr7_C_albicans_SC5314,143297,120542,22755,Ca21chr7_C_albicans_SC5314:143297,Ca21chr7_C_albicans_SC5314:120542,2696
MAY156.GT,Ca21chr7_C_albicans_SC5314,120542,119931,611,Ca21chr7_C_albicans_SC5314:120542,Ca21chr7_C_albicans_SC5314:119931,2725
MAY156.GT,Ca21chr7_C_albicans_SC5314,119931,75526,44405,Ca21chr7_C_albicans_SC5314:119931,Ca21chr7_C_albicans_SC5314:75526,3513
MAY156.GT,Ca21chr7_C_albicans_SC5314,75526,74995,531,Ca21chr7_C_albicans_SC5314:75526,Ca21chr7_C_albicans_SC5314:74995,3514
MAY156.GT,Ca21chr7_C_albicans_SC5314,74995,20637,54358,Ca21chr7_C_albicans_SC5314:74995,Ca21chr7_C_albicans_SC5314:20637,4180
MAY156.GT,Ca21chr7_C_albicans_SC5314,20637,20624,13,Ca21chr7_C_albicans_SC5314:20637,Ca21chr7_C_albicans_SC5314:20624,4181
MAY156.GT,Ca21chr7_C_albicans_SC5314,20624,1012,20624,Ca21chr7_C_albicans_SC5314:20624,Ca21chr7_C_albicans_SC5314:1012,4507
MAY156.GT,Ca21chr7_C_albicans_SC5314,566470,566763,293,Ca21chr7_C_albicans_SC5314:566470,Ca21chr7_C_albicans_SC5314:566763,983
MAY156.GT,Ca21chr7_C_albicans_SC5314,566763,567689,926,Ca21chr7_C_albicans_SC5314:566763,Ca21chr7_C_albicans_SC5314:567689,1026
MAY156.GT,Ca21chr7_C_albicans_SC5314,567689,567800,111,Ca21chr7_C_albicans_SC5314:567689,Ca21chr7_C_albicans_SC5314:567800,1027
MAY156.GT,Ca21chr7_C_albicans_SC5314,567800,573666,5866,Ca21chr7_C_albicans_SC5314:567800,Ca21chr7_C_albicans_SC5314:573666,1032
MAY156.GT,Ca21chr7_C_albicans_SC5314,573666,573731,65,Ca21chr7_C_albicans_SC5314:573666,Ca21chr7_C_albicans_SC5314:573731,1034
MAY156.GT,Ca21chr7_C_albicans_SC5314,573731,619985,46254,Ca21chr7_C_albicans_SC5314:573731,Ca21chr7_C_albicans_SC5314:619985,1245
MAY156.GT,Ca21chr7_C_albicans_SC5314,619985,635350,15365,Ca21chr7_C_albicans_SC5314:619985,Ca21chr7_C_albicans_SC5314:635350,1247
MAY156.GT,Ca21chr7_C_albicans_SC5314,635350,721335,85985,Ca21chr7_C_albicans_SC5314:635350,Ca21chr7_C_albicans_SC5314:721335,1751
MAY156.GT,Ca21chr7_C_albicans_SC5314,721335,722901,1566,Ca21chr7_C_albicans_SC5314:721335,Ca21chr7_C_albicans_SC5314:722901,1752
MAY156.GT,Ca21chr7_C_albicans_SC5314,722901,726085,3184,Ca21chr7_C_albicans_SC5314:722901,Ca21chr7_C_albicans_SC5314:726085,1801
MAY156.GT,Ca21chr7_C_albicans_SC5314,726085,729053,2968,Ca21chr7_C_albicans_SC5314:726085,Ca21chr7_C_albicans_SC5314:729053,1829
MAY156.GT,Ca21chr7_C_albicans_SC5314,729053,788758,59705,Ca21chr7_C_albicans_SC5314:729053,Ca21chr7_C_albicans_SC5314:788758,2145
MAY156.GT,Ca21chr7_C_albicans_SC5314,788758,789473,715,Ca21chr7_C_albicans_SC5314:788758,Ca21chr7_C_albicans_SC5314:789473,2168
MAY156.GT,Ca21chr7_C_albicans_SC5314,789473,852743,63270,Ca21chr7_C_albicans_SC5314:789473,Ca21chr7_C_albicans_SC5314:852743,2993
MAY156.GT,Ca21chr7_C_albicans_SC5314,852743,853285,542,Ca21chr7_C_albicans_SC5314:852743,Ca21chr7_C_albicans_SC5314:853285,2999
MAY156.GT,Ca21chr7_C_albicans_SC5314,853285,880183,26898,Ca21chr7_C_albicans_SC5314:853285,Ca21chr7_C_albicans_SC5314:880183,3842
MAY156.GT,Ca21chr7_C_albicans_SC5314,880183,880651,468,Ca21chr7_C_albicans_SC5314:880183,Ca21chr7_C_albicans_SC5314:880651,3870
MAY156.GT,Ca21chr7_C_albicans_SC5314,880651,916983,36332,Ca21chr7_C_albicans_SC5314:880651,Ca21chr7_C_albicans_SC5314:916983,4966
MAY156.GT,Ca21chr7_C_albicans_SC5314,916983,917006,23,Ca21chr7_C_albicans_SC5314:916983,Ca21chr7_C_albicans_SC5314:917006,4974
MAY156.GT,Ca21chr7_C_albicans_SC5314,917006,921897,4891,Ca21chr7_C_albicans_SC5314:917006,Ca21chr7_C_albicans_SC5314:921897,5111
MAY156.GT,Ca21chr7_C_albicans_SC5314,921897,922264,367,Ca21chr7_C_albicans_SC5314:921897,Ca21chr7_C_albicans_SC5314:922264,5112
MAY156.GT,Ca21chr7_C_albicans_SC5314,922264,924567,2303,Ca21chr7_C_albicans_SC5314:922264,Ca21chr7_C_albicans_SC5314:924567,5216
MAY156.GT,Ca21chr7_C_albicans_SC5314,924567,925391,824,Ca21chr7_C_albicans_SC5314:924567,Ca21chr7_C_albicans_SC5314:925391,5339
MAY156.GT,Ca21chr7_C_albicans_SC5314,925391,941005,24609,Ca21chr7_C_albicans_SC5314:925391,Ca21chr7_C_albicans_SC5314:941005,6475
MAY156.GT,Ca21chrR_C_albicans_SC5314,1698176,1696601,1575,Ca21chrR_C_albicans_SC5314:1698176,Ca21chrR_C_albicans_SC5314:1696601,234
MAY156.GT,Ca21chrR_C_albicans_SC5314,1696601,1512578,184023,Ca21chrR_C_albicans_SC5314:1696601,Ca21chrR_C_albicans_SC5314:1512578,1695
MAY156.GT,Ca21chrR_C_albicans_SC5314,1512578,1512242,336,Ca21chrR_C_albicans_SC5314:1512578,Ca21chrR_C_albicans_SC5314:1512242,1698
MAY156.GT,Ca21chrR_C_albicans_SC5314,1512242,1484570,27672,Ca21chrR_C_albicans_SC5314:1512242,Ca21chrR_C_albicans_SC5314:1484570,1850
MAY156.GT,Ca21chrR_C_albicans_SC5314,1484570,1484478,92,Ca21chrR_C_albicans_SC5314:1484570,Ca21chrR_C_albicans_SC5314:1484478,1879
MAY156.GT,Ca21chrR_C_albicans_SC5314,1484478,1478792,5686,Ca21chrR_C_albicans_SC5314:1484478,Ca21chrR_C_albicans_SC5314:1478792,1913
MAY156.GT,Ca21chrR_C_albicans_SC5314,1478792,1478565,227,Ca21chrR_C_albicans_SC5314:1478792,Ca21chrR_C_albicans_SC5314:1478565,1914
MAY156.GT,Ca21chrR_C_albicans_SC5314,1478565,1478443,122,Ca21chrR_C_albicans_SC5314:1478565,Ca21chrR_C_albicans_SC5314:1478443,1916
MAY156.GT,Ca21chrR_C_albicans_SC5314,1478443,1478201,242,Ca21chrR_C_albicans_SC5314:1478443,Ca21chrR_C_albicans_SC5314:1478201,1917
MAY156.GT,Ca21chrR_C_albicans_SC5314,1478201,1459582,18619,Ca21chrR_C_albicans_SC5314:1478201,Ca21chrR_C_albicans_SC5314:1459582,2045
MAY156.GT,Ca21chrR_C_albicans_SC5314,1459582,1459552,30,Ca21chrR_C_albicans_SC5314:1459582,Ca21chrR_C_albicans_SC5314:1459552,2094
MAY156.GT,Ca21chrR_C_albicans_SC5314,1459552,1443466,16086,Ca21chrR_C_albicans_SC5314:1459552,Ca21chrR_C_albicans_SC5314:1443466,2549
MAY156.GT,Ca21chrR_C_albicans_SC5314,1443466,1443440,26,Ca21chrR_C_albicans_SC5314:1443466,Ca21chrR_C_albicans_SC5314:1443440,2557
MAY156.GT,Ca21chrR_C_albicans_SC5314,1443440,1419514,23926,Ca21chrR_C_albicans_SC5314:1443440,Ca21chrR_C_albicans_SC5314:1419514,2972
MAY156.GT,Ca21chrR_C_albicans_SC5314,1419514,1412770,6744,Ca21chrR_C_albicans_SC5314:1419514,Ca21chrR_C_albicans_SC5314:1412770,2974
