Sample Name, Recombined Chromosome, Recombination Start Site (bp), Recombination End Site (bp), Recombination Event Length (bp), IGV start position, IGV end position, Marker Cat ID#
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr1_C_albicans_SC5314,1631057,1639156,8099,Ca21chr1_C_albicans_SC5314:1631057,Ca21chr1_C_albicans_SC5314:1639156,501
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr1_C_albicans_SC5314,1639156,1808031,168875,Ca21chr1_C_albicans_SC5314:1639156,Ca21chr1_C_albicans_SC5314:1808031,956
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr1_C_albicans_SC5314,1808031,1809371,1340,Ca21chr1_C_albicans_SC5314:1808031,Ca21chr1_C_albicans_SC5314:1809371,957
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr1_C_albicans_SC5314,1809371,1902458,93087,Ca21chr1_C_albicans_SC5314:1809371,Ca21chr1_C_albicans_SC5314:1902458,1456
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr1_C_albicans_SC5314,1902458,1905792,3334,Ca21chr1_C_albicans_SC5314:1902458,Ca21chr1_C_albicans_SC5314:1905792,1457
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr1_C_albicans_SC5314,1905792,1985725,79933,Ca21chr1_C_albicans_SC5314:1905792,Ca21chr1_C_albicans_SC5314:1985725,1830
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr1_C_albicans_SC5314,1985725,1986676,951,Ca21chr1_C_albicans_SC5314:1985725,Ca21chr1_C_albicans_SC5314:1986676,1833
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr1_C_albicans_SC5314,1986676,2006517,19841,Ca21chr1_C_albicans_SC5314:1986676,Ca21chr1_C_albicans_SC5314:2006517,1917
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr1_C_albicans_SC5314,2006517,2007642,1125,Ca21chr1_C_albicans_SC5314:2006517,Ca21chr1_C_albicans_SC5314:2007642,1941
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr1_C_albicans_SC5314,2007642,2235310,227668,Ca21chr1_C_albicans_SC5314:2007642,Ca21chr1_C_albicans_SC5314:2235310,3877
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr1_C_albicans_SC5314,2235310,2236191,881,Ca21chr1_C_albicans_SC5314:2235310,Ca21chr1_C_albicans_SC5314:2236191,3903
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr1_C_albicans_SC5314,2236191,2805396,569205,Ca21chr1_C_albicans_SC5314:2236191,Ca21chr1_C_albicans_SC5314:2805396,10856
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr1_C_albicans_SC5314,2805396,2812630,7234,Ca21chr1_C_albicans_SC5314:2805396,Ca21chr1_C_albicans_SC5314:2812630,10858
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr1_C_albicans_SC5314,2812630,3165422,352792,Ca21chr1_C_albicans_SC5314:2812630,Ca21chr1_C_albicans_SC5314:3165422,15282
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr1_C_albicans_SC5314,3165422,3166181,759,Ca21chr1_C_albicans_SC5314:3165422,Ca21chr1_C_albicans_SC5314:3166181,15322
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr1_C_albicans_SC5314,3166181,3178930,12749,Ca21chr1_C_albicans_SC5314:3166181,Ca21chr1_C_albicans_SC5314:3178930,15690
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr1_C_albicans_SC5314,3178930,3178972,42,Ca21chr1_C_albicans_SC5314:3178930,Ca21chr1_C_albicans_SC5314:3178972,15691
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr1_C_albicans_SC5314,3178972,3185229,11028,Ca21chr1_C_albicans_SC5314:3178972,Ca21chr1_C_albicans_SC5314:3185229,15824
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr2_C_albicans_SC5314,1866523,1862372,4151,Ca21chr2_C_albicans_SC5314:1866523,Ca21chr2_C_albicans_SC5314:1862372,505
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr2_C_albicans_SC5314,1862372,1665282,197090,Ca21chr2_C_albicans_SC5314:1862372,Ca21chr2_C_albicans_SC5314:1665282,1993
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr2_C_albicans_SC5314,1665282,1658011,7271,Ca21chr2_C_albicans_SC5314:1665282,Ca21chr2_C_albicans_SC5314:1658011,1994
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr2_C_albicans_SC5314,1658011,1107957,550054,Ca21chr2_C_albicans_SC5314:1658011,Ca21chr2_C_albicans_SC5314:1107957,7653
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr2_C_albicans_SC5314,1107957,1107826,131,Ca21chr2_C_albicans_SC5314:1107957,Ca21chr2_C_albicans_SC5314:1107826,7694
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr2_C_albicans_SC5314,1107826,1053305,54521,Ca21chr2_C_albicans_SC5314:1107826,Ca21chr2_C_albicans_SC5314:1053305,8844
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr2_C_albicans_SC5314,1053305,1052868,437,Ca21chr2_C_albicans_SC5314:1053305,Ca21chr2_C_albicans_SC5314:1052868,8846
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr2_C_albicans_SC5314,1052868,1024642,28226,Ca21chr2_C_albicans_SC5314:1052868,Ca21chr2_C_albicans_SC5314:1024642,9322
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr2_C_albicans_SC5314,1024642,1021799,2843,Ca21chr2_C_albicans_SC5314:1024642,Ca21chr2_C_albicans_SC5314:1021799,9337
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr2_C_albicans_SC5314,1021799,496421,525378,Ca21chr2_C_albicans_SC5314:1021799,Ca21chr2_C_albicans_SC5314:496421,11863
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr2_C_albicans_SC5314,496421,495727,694,Ca21chr2_C_albicans_SC5314:496421,Ca21chr2_C_albicans_SC5314:495727,11864
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr2_C_albicans_SC5314,495727,426994,68733,Ca21chr2_C_albicans_SC5314:495727,Ca21chr2_C_albicans_SC5314:426994,12329
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr2_C_albicans_SC5314,426994,420390,6604,Ca21chr2_C_albicans_SC5314:426994,Ca21chr2_C_albicans_SC5314:420390,12369
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr2_C_albicans_SC5314,420390,6005,420390,Ca21chr2_C_albicans_SC5314:420390,Ca21chr2_C_albicans_SC5314:6005,16555
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr3_C_albicans_SC5314,499607,498155,1452,Ca21chr3_C_albicans_SC5314:499607,Ca21chr3_C_albicans_SC5314:498155,1706
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr3_C_albicans_SC5314,498155,145,498155,Ca21chr3_C_albicans_SC5314:498155,Ca21chr3_C_albicans_SC5314:145,5886
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr3_C_albicans_SC5314,1024588,1024739,151,Ca21chr3_C_albicans_SC5314:1024588,Ca21chr3_C_albicans_SC5314:1024739,2593
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr3_C_albicans_SC5314,1024739,1076058,51319,Ca21chr3_C_albicans_SC5314:1024739,Ca21chr3_C_albicans_SC5314:1076058,4019
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr3_C_albicans_SC5314,1076058,1076093,35,Ca21chr3_C_albicans_SC5314:1076058,Ca21chr3_C_albicans_SC5314:1076093,4022
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr3_C_albicans_SC5314,1076093,1232555,156462,Ca21chr3_C_albicans_SC5314:1076093,Ca21chr3_C_albicans_SC5314:1232555,8336
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr3_C_albicans_SC5314,1232555,1232929,374,Ca21chr3_C_albicans_SC5314:1232555,Ca21chr3_C_albicans_SC5314:1232929,8344
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr3_C_albicans_SC5314,1232929,1797574,564645,Ca21chr3_C_albicans_SC5314:1232929,Ca21chr3_C_albicans_SC5314:1797574,18204
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr3_C_albicans_SC5314,1232929,1797574,2426,Ca21chr3_C_albicans_SC5314:1232929,Ca21chr3_C_albicans_SC5314:1797574,18204
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr4_C_albicans_SC5314,993101,790769,202332,Ca21chr4_C_albicans_SC5314:993101,Ca21chr4_C_albicans_SC5314:790769,2032
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr4_C_albicans_SC5314,790769,790673,96,Ca21chr4_C_albicans_SC5314:790769,Ca21chr4_C_albicans_SC5314:790673,2037
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr4_C_albicans_SC5314,790673,774334,16339,Ca21chr4_C_albicans_SC5314:790673,Ca21chr4_C_albicans_SC5314:774334,2184
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr4_C_albicans_SC5314,774334,774278,56,Ca21chr4_C_albicans_SC5314:774334,Ca21chr4_C_albicans_SC5314:774278,2207
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr4_C_albicans_SC5314,774278,729502,44776,Ca21chr4_C_albicans_SC5314:774278,Ca21chr4_C_albicans_SC5314:729502,2517
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr4_C_albicans_SC5314,729502,727213,2289,Ca21chr4_C_albicans_SC5314:729502,Ca21chr4_C_albicans_SC5314:727213,2521
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr4_C_albicans_SC5314,727213,714434,12779,Ca21chr4_C_albicans_SC5314:727213,Ca21chr4_C_albicans_SC5314:714434,2689
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr4_C_albicans_SC5314,714434,705614,8820,Ca21chr4_C_albicans_SC5314:714434,Ca21chr4_C_albicans_SC5314:705614,2715
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr4_C_albicans_SC5314,705614,678442,27172,Ca21chr4_C_albicans_SC5314:705614,Ca21chr4_C_albicans_SC5314:678442,3269
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr4_C_albicans_SC5314,678442,673826,4616,Ca21chr4_C_albicans_SC5314:678442,Ca21chr4_C_albicans_SC5314:673826,3342
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr4_C_albicans_SC5314,673826,555422,118404,Ca21chr4_C_albicans_SC5314:673826,Ca21chr4_C_albicans_SC5314:555422,4381
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr4_C_albicans_SC5314,555422,550659,4763,Ca21chr4_C_albicans_SC5314:555422,Ca21chr4_C_albicans_SC5314:550659,4382
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr4_C_albicans_SC5314,550659,531507,19152,Ca21chr4_C_albicans_SC5314:550659,Ca21chr4_C_albicans_SC5314:531507,4521
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr4_C_albicans_SC5314,531507,529046,2461,Ca21chr4_C_albicans_SC5314:531507,Ca21chr4_C_albicans_SC5314:529046,4522
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr4_C_albicans_SC5314,529046,357565,171481,Ca21chr4_C_albicans_SC5314:529046,Ca21chr4_C_albicans_SC5314:357565,7559
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr4_C_albicans_SC5314,357565,357458,107,Ca21chr4_C_albicans_SC5314:357565,Ca21chr4_C_albicans_SC5314:357458,7565
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr4_C_albicans_SC5314,357458,4323,357458,Ca21chr4_C_albicans_SC5314:357458,Ca21chr4_C_albicans_SC5314:4323,10590
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr4_C_albicans_SC5314,1160016,1160822,806,Ca21chr4_C_albicans_SC5314:1160016,Ca21chr4_C_albicans_SC5314:1160822,816
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr4_C_albicans_SC5314,1160822,1444251,283429,Ca21chr4_C_albicans_SC5314:1160822,Ca21chr4_C_albicans_SC5314:1444251,2232
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr4_C_albicans_SC5314,1444251,1452170,7919,Ca21chr4_C_albicans_SC5314:1444251,Ca21chr4_C_albicans_SC5314:1452170,2233
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr4_C_albicans_SC5314,1452170,1600170,148000,Ca21chr4_C_albicans_SC5314:1452170,Ca21chr4_C_albicans_SC5314:1600170,3876
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr4_C_albicans_SC5314,1600170,1600175,170,Ca21chr4_C_albicans_SC5314:1600170,Ca21chr4_C_albicans_SC5314:1600175,3889
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr5_C_albicans_SC5314,445811,445518,293,Ca21chr5_C_albicans_SC5314:445811,Ca21chr5_C_albicans_SC5314:445518,145
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr5_C_albicans_SC5314,445518,402350,43168,Ca21chr5_C_albicans_SC5314:445518,Ca21chr5_C_albicans_SC5314:402350,183
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr5_C_albicans_SC5314,402350,392958,9392,Ca21chr5_C_albicans_SC5314:402350,Ca21chr5_C_albicans_SC5314:392958,310
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr5_C_albicans_SC5314,392958,306865,86093,Ca21chr5_C_albicans_SC5314:392958,Ca21chr5_C_albicans_SC5314:306865,1045
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr5_C_albicans_SC5314,306865,306534,331,Ca21chr5_C_albicans_SC5314:306865,Ca21chr5_C_albicans_SC5314:306534,1154
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr5_C_albicans_SC5314,306534,3680,306534,Ca21chr5_C_albicans_SC5314:306534,Ca21chr5_C_albicans_SC5314:3680,5199
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr5_C_albicans_SC5314,677006,677306,300,Ca21chr5_C_albicans_SC5314:677006,Ca21chr5_C_albicans_SC5314:677306,888
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr5_C_albicans_SC5314,677306,690357,13051,Ca21chr5_C_albicans_SC5314:677306,Ca21chr5_C_albicans_SC5314:690357,961
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr5_C_albicans_SC5314,690357,690546,189,Ca21chr5_C_albicans_SC5314:690357,Ca21chr5_C_albicans_SC5314:690546,986
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr5_C_albicans_SC5314,690546,898472,207926,Ca21chr5_C_albicans_SC5314:690546,Ca21chr5_C_albicans_SC5314:898472,2685
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr5_C_albicans_SC5314,898472,898614,142,Ca21chr5_C_albicans_SC5314:898472,Ca21chr5_C_albicans_SC5314:898614,2689
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr5_C_albicans_SC5314,898614,1181546,291386,Ca21chr5_C_albicans_SC5314:898614,Ca21chr5_C_albicans_SC5314:1181546,7880
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr6_C_albicans_SC5314,966109,964810,1299,Ca21chr6_C_albicans_SC5314:966109,Ca21chr6_C_albicans_SC5314:964810,135
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr6_C_albicans_SC5314,964810,799609,165201,Ca21chr6_C_albicans_SC5314:964810,Ca21chr6_C_albicans_SC5314:799609,721
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr6_C_albicans_SC5314,799609,798808,801,Ca21chr6_C_albicans_SC5314:799609,Ca21chr6_C_albicans_SC5314:798808,722
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr6_C_albicans_SC5314,798808,780464,18344,Ca21chr6_C_albicans_SC5314:798808,Ca21chr6_C_albicans_SC5314:780464,739
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr6_C_albicans_SC5314,780464,780145,319,Ca21chr6_C_albicans_SC5314:780464,Ca21chr6_C_albicans_SC5314:780145,740
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr6_C_albicans_SC5314,780145,566544,213601,Ca21chr6_C_albicans_SC5314:780145,Ca21chr6_C_albicans_SC5314:566544,2657
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr6_C_albicans_SC5314,566544,566479,65,Ca21chr6_C_albicans_SC5314:566544,Ca21chr6_C_albicans_SC5314:566479,2684
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr6_C_albicans_SC5314,566479,475556,90923,Ca21chr6_C_albicans_SC5314:566479,Ca21chr6_C_albicans_SC5314:475556,3384
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr6_C_albicans_SC5314,475556,475184,372,Ca21chr6_C_albicans_SC5314:475556,Ca21chr6_C_albicans_SC5314:475184,3418
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr6_C_albicans_SC5314,475184,318201,156983,Ca21chr6_C_albicans_SC5314:475184,Ca21chr6_C_albicans_SC5314:318201,4870
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr6_C_albicans_SC5314,318201,318028,173,Ca21chr6_C_albicans_SC5314:318201,Ca21chr6_C_albicans_SC5314:318028,4876
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr6_C_albicans_SC5314,318028,240457,77571,Ca21chr6_C_albicans_SC5314:318028,Ca21chr6_C_albicans_SC5314:240457,5972
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr6_C_albicans_SC5314,240457,240264,193,Ca21chr6_C_albicans_SC5314:240457,Ca21chr6_C_albicans_SC5314:240264,5982
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr6_C_albicans_SC5314,240264,199394,40870,Ca21chr6_C_albicans_SC5314:240264,Ca21chr6_C_albicans_SC5314:199394,6256
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr6_C_albicans_SC5314,199394,197367,2027,Ca21chr6_C_albicans_SC5314:199394,Ca21chr6_C_albicans_SC5314:197367,6352
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr6_C_albicans_SC5314,197367,173882,23485,Ca21chr6_C_albicans_SC5314:197367,Ca21chr6_C_albicans_SC5314:173882,6844
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr6_C_albicans_SC5314,173882,173572,310,Ca21chr6_C_albicans_SC5314:173882,Ca21chr6_C_albicans_SC5314:173572,6882
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr6_C_albicans_SC5314,173572,8842,173572,Ca21chr6_C_albicans_SC5314:173572,Ca21chr6_C_albicans_SC5314:8842,9321
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,186541,186530,11,Ca21chr7_C_albicans_SC5314:186541,Ca21chr7_C_albicans_SC5314:186530,5833
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,186530,628,186530,Ca21chr7_C_albicans_SC5314:186530,Ca21chr7_C_albicans_SC5314:628,12862
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,428492,428510,18,Ca21chr7_C_albicans_SC5314:428492,Ca21chr7_C_albicans_SC5314:428510,153
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,428510,435105,6595,Ca21chr7_C_albicans_SC5314:428510,Ca21chr7_C_albicans_SC5314:435105,240
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,435105,435212,107,Ca21chr7_C_albicans_SC5314:435105,Ca21chr7_C_albicans_SC5314:435212,242
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,435212,521432,86220,Ca21chr7_C_albicans_SC5314:435212,Ca21chr7_C_albicans_SC5314:521432,2002
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,521432,522732,1300,Ca21chr7_C_albicans_SC5314:521432,Ca21chr7_C_albicans_SC5314:522732,2004
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,522732,756027,233295,Ca21chr7_C_albicans_SC5314:522732,Ca21chr7_C_albicans_SC5314:756027,5057
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,756027,756729,702,Ca21chr7_C_albicans_SC5314:756027,Ca21chr7_C_albicans_SC5314:756729,5061
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,756729,764113,7384,Ca21chr7_C_albicans_SC5314:756729,Ca21chr7_C_albicans_SC5314:764113,5199
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,764113,766813,2700,Ca21chr7_C_albicans_SC5314:764113,Ca21chr7_C_albicans_SC5314:766813,5200
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,766813,779149,12336,Ca21chr7_C_albicans_SC5314:766813,Ca21chr7_C_albicans_SC5314:779149,5933
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,779149,779649,500,Ca21chr7_C_albicans_SC5314:779149,Ca21chr7_C_albicans_SC5314:779649,5972
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,779649,788740,9091,Ca21chr7_C_albicans_SC5314:779649,Ca21chr7_C_albicans_SC5314:788740,6424
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,788740,788758,18,Ca21chr7_C_albicans_SC5314:788740,Ca21chr7_C_albicans_SC5314:788758,6447
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,788758,788792,34,Ca21chr7_C_albicans_SC5314:788758,Ca21chr7_C_albicans_SC5314:788792,6595
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,788792,788801,9,Ca21chr7_C_albicans_SC5314:788792,Ca21chr7_C_albicans_SC5314:788801,6630
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,788801,817681,28880,Ca21chr7_C_albicans_SC5314:788801,Ca21chr7_C_albicans_SC5314:817681,8508
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,817681,821269,3588,Ca21chr7_C_albicans_SC5314:817681,Ca21chr7_C_albicans_SC5314:821269,8537
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,821269,922396,101127,Ca21chr7_C_albicans_SC5314:821269,Ca21chr7_C_albicans_SC5314:922396,11654
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,922396,923564,1168,Ca21chr7_C_albicans_SC5314:922396,Ca21chr7_C_albicans_SC5314:923564,11664
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,923564,926732,3168,Ca21chr7_C_albicans_SC5314:923564,Ca21chr7_C_albicans_SC5314:926732,11798
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,926732,929142,2410,Ca21chr7_C_albicans_SC5314:926732,Ca21chr7_C_albicans_SC5314:929142,11801
MAnderson017_893_R225-2_S92.sort.GT,Ca21chr7_C_albicans_SC5314,929142,941005,20858,Ca21chr7_C_albicans_SC5314:929142,Ca21chr7_C_albicans_SC5314:941005,12468
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,1647593,1647282,311,Ca21chrR_C_albicans_SC5314:1647593,Ca21chrR_C_albicans_SC5314:1647282,564
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,1647282,1399307,247975,Ca21chrR_C_albicans_SC5314:1647282,Ca21chrR_C_albicans_SC5314:1399307,3903
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,1399307,1399195,112,Ca21chrR_C_albicans_SC5314:1399307,Ca21chrR_C_albicans_SC5314:1399195,3905
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,1399195,1325384,73811,Ca21chrR_C_albicans_SC5314:1399195,Ca21chrR_C_albicans_SC5314:1325384,4382
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,1325384,1324931,453,Ca21chrR_C_albicans_SC5314:1325384,Ca21chrR_C_albicans_SC5314:1324931,4390
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,1324931,1129027,195904,Ca21chrR_C_albicans_SC5314:1324931,Ca21chrR_C_albicans_SC5314:1129027,7275
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,1129027,1128608,419,Ca21chrR_C_albicans_SC5314:1129027,Ca21chrR_C_albicans_SC5314:1128608,7299
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,1128608,1121969,6639,Ca21chrR_C_albicans_SC5314:1128608,Ca21chrR_C_albicans_SC5314:1121969,7405
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,1121969,1121705,264,Ca21chrR_C_albicans_SC5314:1121969,Ca21chrR_C_albicans_SC5314:1121705,7413
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,1121705,1109283,12422,Ca21chrR_C_albicans_SC5314:1121705,Ca21chrR_C_albicans_SC5314:1109283,7683
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,1109283,1107559,1724,Ca21chrR_C_albicans_SC5314:1109283,Ca21chrR_C_albicans_SC5314:1107559,7685
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,1107559,1097848,9711,Ca21chrR_C_albicans_SC5314:1107559,Ca21chrR_C_albicans_SC5314:1097848,7891
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,1097848,1094507,3341,Ca21chrR_C_albicans_SC5314:1097848,Ca21chrR_C_albicans_SC5314:1094507,7896
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,1094507,1091354,3153,Ca21chrR_C_albicans_SC5314:1094507,Ca21chrR_C_albicans_SC5314:1091354,8048
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,1091354,1090159,1195,Ca21chrR_C_albicans_SC5314:1091354,Ca21chrR_C_albicans_SC5314:1090159,8103
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,1090159,1021190,68969,Ca21chrR_C_albicans_SC5314:1090159,Ca21chrR_C_albicans_SC5314:1021190,8585
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,1021190,1016019,5171,Ca21chrR_C_albicans_SC5314:1021190,Ca21chrR_C_albicans_SC5314:1016019,8586
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,1016019,961826,54193,Ca21chrR_C_albicans_SC5314:1016019,Ca21chrR_C_albicans_SC5314:961826,8990
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,961826,960804,1022,Ca21chrR_C_albicans_SC5314:961826,Ca21chrR_C_albicans_SC5314:960804,8998
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,960804,642080,318724,Ca21chrR_C_albicans_SC5314:960804,Ca21chrR_C_albicans_SC5314:642080,11821
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,642080,641924,156,Ca21chrR_C_albicans_SC5314:642080,Ca21chrR_C_albicans_SC5314:641924,11838
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,641924,589579,52345,Ca21chrR_C_albicans_SC5314:641924,Ca21chrR_C_albicans_SC5314:589579,12258
MAnderson017_893_R225-2_S92.sort.GT,Ca21chrR_C_albicans_SC5314,589579,587453,2126,Ca21chrR_C_albicans_SC5314:589579,Ca21chrR_C_albicans_SC5314:587453,12261
