Sample Name, Recombined Chromosome, Recombination Start Site (bp), Recombination End Site (bp), Recombination Event Length (bp), IGV start position, IGV end position, Marker Cat ID#
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,1787281,1792294,5013,Ca21chrR_C_albicans_SC5314:1787281,Ca21chrR_C_albicans_SC5314:1792294,219
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,1792294,1841719,49425,Ca21chrR_C_albicans_SC5314:1792294,Ca21chrR_C_albicans_SC5314:1841719,529
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,1841719,1842064,345,Ca21chrR_C_albicans_SC5314:1841719,Ca21chrR_C_albicans_SC5314:1842064,530
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,1842064,1881043,38979,Ca21chrR_C_albicans_SC5314:1842064,Ca21chrR_C_albicans_SC5314:1881043,917
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,1881043,1881186,143,Ca21chrR_C_albicans_SC5314:1881043,Ca21chrR_C_albicans_SC5314:1881186,923
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,1881186,1885290,4104,Ca21chrR_C_albicans_SC5314:1881186,Ca21chrR_C_albicans_SC5314:1885290,992
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,1885290,1885523,233,Ca21chrR_C_albicans_SC5314:1885290,Ca21chrR_C_albicans_SC5314:1885523,998
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,1885523,1890546,5023,Ca21chrR_C_albicans_SC5314:1885523,Ca21chrR_C_albicans_SC5314:1890546,1156
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,1890546,1890690,144,Ca21chrR_C_albicans_SC5314:1890546,Ca21chrR_C_albicans_SC5314:1890690,1158
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,1890690,1923852,33162,Ca21chrR_C_albicans_SC5314:1890690,Ca21chrR_C_albicans_SC5314:1923852,1748
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,1923852,1923972,120,Ca21chrR_C_albicans_SC5314:1923852,Ca21chrR_C_albicans_SC5314:1923972,1749
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,1923972,2010875,86903,Ca21chrR_C_albicans_SC5314:1923972,Ca21chrR_C_albicans_SC5314:2010875,2208
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,2010875,2011527,652,Ca21chrR_C_albicans_SC5314:2010875,Ca21chrR_C_albicans_SC5314:2011527,2209
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,2011527,2026509,14982,Ca21chrR_C_albicans_SC5314:2011527,Ca21chrR_C_albicans_SC5314:2026509,2302
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,2026509,2026917,408,Ca21chrR_C_albicans_SC5314:2026509,Ca21chrR_C_albicans_SC5314:2026917,2308
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,2026917,2027795,878,Ca21chrR_C_albicans_SC5314:2026917,Ca21chrR_C_albicans_SC5314:2027795,2312
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,2027795,2028901,1106,Ca21chrR_C_albicans_SC5314:2027795,Ca21chrR_C_albicans_SC5314:2028901,2315
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,2028901,2029022,121,Ca21chrR_C_albicans_SC5314:2028901,Ca21chrR_C_albicans_SC5314:2029022,2319
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,2029022,2029210,188,Ca21chrR_C_albicans_SC5314:2029022,Ca21chrR_C_albicans_SC5314:2029210,2320
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,2029210,2041585,12375,Ca21chrR_C_albicans_SC5314:2029210,Ca21chrR_C_albicans_SC5314:2041585,2525
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,2041585,2041820,235,Ca21chrR_C_albicans_SC5314:2041585,Ca21chrR_C_albicans_SC5314:2041820,2534
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,2041820,2051189,9369,Ca21chrR_C_albicans_SC5314:2041820,Ca21chrR_C_albicans_SC5314:2051189,2835
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,2051189,2051641,452,Ca21chrR_C_albicans_SC5314:2051189,Ca21chrR_C_albicans_SC5314:2051641,2842
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,2051641,2148039,96398,Ca21chrR_C_albicans_SC5314:2051641,Ca21chrR_C_albicans_SC5314:2148039,4026
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,2148039,2149604,1565,Ca21chrR_C_albicans_SC5314:2148039,Ca21chrR_C_albicans_SC5314:2149604,4027
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,2149604,2169185,19581,Ca21chrR_C_albicans_SC5314:2149604,Ca21chrR_C_albicans_SC5314:2169185,4346
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,2169185,2169323,138,Ca21chrR_C_albicans_SC5314:2169185,Ca21chrR_C_albicans_SC5314:2169323,4347
MAnderson017_890_R225-2_S77_R1_001_val_1.sort.GT,Ca21chrR_C_albicans_SC5314,2169323,2284735,120677,Ca21chrR_C_albicans_SC5314:2169323,Ca21chrR_C_albicans_SC5314:2284735,5252
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,1561977,1561667,310,Ca21chr1_C_albicans_SC5314:1561977,Ca21chr1_C_albicans_SC5314:1561667,165
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,1561667,1421353,140314,Ca21chr1_C_albicans_SC5314:1561667,Ca21chr1_C_albicans_SC5314:1421353,752
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,1421353,1421334,19,Ca21chr1_C_albicans_SC5314:1421353,Ca21chr1_C_albicans_SC5314:1421334,756
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,1421334,1357790,63544,Ca21chr1_C_albicans_SC5314:1421334,Ca21chr1_C_albicans_SC5314:1357790,1144
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,1357790,1356476,1314,Ca21chr1_C_albicans_SC5314:1357790,Ca21chr1_C_albicans_SC5314:1356476,1145
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,1356476,1353784,2692,Ca21chr1_C_albicans_SC5314:1356476,Ca21chr1_C_albicans_SC5314:1353784,1150
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,1353784,1353690,94,Ca21chr1_C_albicans_SC5314:1353784,Ca21chr1_C_albicans_SC5314:1353690,1156
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,1353690,1256268,97422,Ca21chr1_C_albicans_SC5314:1353690,Ca21chr1_C_albicans_SC5314:1256268,1755
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,1256268,1255424,844,Ca21chr1_C_albicans_SC5314:1256268,Ca21chr1_C_albicans_SC5314:1255424,1788
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,1255424,1077176,178248,Ca21chr1_C_albicans_SC5314:1255424,Ca21chr1_C_albicans_SC5314:1077176,3604
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,1077176,1076898,278,Ca21chr1_C_albicans_SC5314:1077176,Ca21chr1_C_albicans_SC5314:1076898,3627
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,1076898,1025361,51537,Ca21chr1_C_albicans_SC5314:1076898,Ca21chr1_C_albicans_SC5314:1025361,4031
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,1025361,1025258,103,Ca21chr1_C_albicans_SC5314:1025361,Ca21chr1_C_albicans_SC5314:1025258,4040
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,1025258,1021698,3560,Ca21chr1_C_albicans_SC5314:1025258,Ca21chr1_C_albicans_SC5314:1021698,4112
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,1021698,1021267,431,Ca21chr1_C_albicans_SC5314:1021698,Ca21chr1_C_albicans_SC5314:1021267,4114
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,1021267,948936,72331,Ca21chr1_C_albicans_SC5314:1021267,Ca21chr1_C_albicans_SC5314:948936,4576
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,948936,948896,40,Ca21chr1_C_albicans_SC5314:948936,Ca21chr1_C_albicans_SC5314:948896,4595
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,948896,498207,450689,Ca21chr1_C_albicans_SC5314:948896,Ca21chr1_C_albicans_SC5314:498207,8381
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,498207,497574,633,Ca21chr1_C_albicans_SC5314:498207,Ca21chr1_C_albicans_SC5314:497574,8382
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,497574,296820,200754,Ca21chr1_C_albicans_SC5314:497574,Ca21chr1_C_albicans_SC5314:296820,10140
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,296820,296383,437,Ca21chr1_C_albicans_SC5314:296820,Ca21chr1_C_albicans_SC5314:296383,10141
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,296383,44569,251814,Ca21chr1_C_albicans_SC5314:296383,Ca21chr1_C_albicans_SC5314:44569,13383
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,44569,44535,34,Ca21chr1_C_albicans_SC5314:44569,Ca21chr1_C_albicans_SC5314:44535,13386
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,44535,44075,460,Ca21chr1_C_albicans_SC5314:44535,Ca21chr1_C_albicans_SC5314:44075,13399
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,44075,41256,2819,Ca21chr1_C_albicans_SC5314:44075,Ca21chr1_C_albicans_SC5314:41256,13401
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,41256,37235,4021,Ca21chr1_C_albicans_SC5314:41256,Ca21chr1_C_albicans_SC5314:37235,13525
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,37235,37222,13,Ca21chr1_C_albicans_SC5314:37235,Ca21chr1_C_albicans_SC5314:37222,13533
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,37222,12735,37222,Ca21chr1_C_albicans_SC5314:37222,Ca21chr1_C_albicans_SC5314:12735,13804
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,1668899,1670976,2077,Ca21chr1_C_albicans_SC5314:1668899,Ca21chr1_C_albicans_SC5314:1670976,607
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,1670976,1704936,33960,Ca21chr1_C_albicans_SC5314:1670976,Ca21chr1_C_albicans_SC5314:1704936,660
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,1704936,1705050,114,Ca21chr1_C_albicans_SC5314:1704936,Ca21chr1_C_albicans_SC5314:1705050,694
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,1705050,1707537,2487,Ca21chr1_C_albicans_SC5314:1705050,Ca21chr1_C_albicans_SC5314:1707537,748
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,1707537,1708564,1027,Ca21chr1_C_albicans_SC5314:1707537,Ca21chr1_C_albicans_SC5314:1708564,752
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,1708564,2006536,297972,Ca21chr1_C_albicans_SC5314:1708564,Ca21chr1_C_albicans_SC5314:2006536,1780
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2006536,2007642,1106,Ca21chr1_C_albicans_SC5314:2006536,Ca21chr1_C_albicans_SC5314:2007642,1791
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2007642,2164242,156600,Ca21chr1_C_albicans_SC5314:2007642,Ca21chr1_C_albicans_SC5314:2164242,2644
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2164242,2164972,730,Ca21chr1_C_albicans_SC5314:2164242,Ca21chr1_C_albicans_SC5314:2164972,2686
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2164972,2226169,61197,Ca21chr1_C_albicans_SC5314:2164972,Ca21chr1_C_albicans_SC5314:2226169,3472
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2226169,2226909,740,Ca21chr1_C_albicans_SC5314:2226169,Ca21chr1_C_albicans_SC5314:2226909,3475
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2226909,2292087,65178,Ca21chr1_C_albicans_SC5314:2226909,Ca21chr1_C_albicans_SC5314:2292087,4559
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2292087,2293943,1856,Ca21chr1_C_albicans_SC5314:2292087,Ca21chr1_C_albicans_SC5314:2293943,4562
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2293943,2357311,63368,Ca21chr1_C_albicans_SC5314:2293943,Ca21chr1_C_albicans_SC5314:2357311,4987
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2357311,2358778,1467,Ca21chr1_C_albicans_SC5314:2357311,Ca21chr1_C_albicans_SC5314:2358778,4988
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2358778,2513223,154445,Ca21chr1_C_albicans_SC5314:2358778,Ca21chr1_C_albicans_SC5314:2513223,7111
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2513223,2513902,679,Ca21chr1_C_albicans_SC5314:2513223,Ca21chr1_C_albicans_SC5314:2513902,7112
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2513902,2626077,112175,Ca21chr1_C_albicans_SC5314:2513902,Ca21chr1_C_albicans_SC5314:2626077,8845
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2626077,2626349,272,Ca21chr1_C_albicans_SC5314:2626077,Ca21chr1_C_albicans_SC5314:2626349,8850
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2626349,2803454,177105,Ca21chr1_C_albicans_SC5314:2626349,Ca21chr1_C_albicans_SC5314:2803454,10203
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2803454,2803898,444,Ca21chr1_C_albicans_SC5314:2803454,Ca21chr1_C_albicans_SC5314:2803898,10228
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2803898,3185658,386102,Ca21chr1_C_albicans_SC5314:2803898,Ca21chr1_C_albicans_SC5314:3185658,14769
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1887501,1887442,59,Ca21chr2_C_albicans_SC5314:1887501,Ca21chr2_C_albicans_SC5314:1887442,435
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1887442,1664413,223029,Ca21chr2_C_albicans_SC5314:1887442,Ca21chr2_C_albicans_SC5314:1664413,1934
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1664413,1658011,6402,Ca21chr2_C_albicans_SC5314:1664413,Ca21chr2_C_albicans_SC5314:1658011,1942
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1658011,1425446,232565,Ca21chr2_C_albicans_SC5314:1658011,Ca21chr2_C_albicans_SC5314:1425446,3065
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1425446,1425379,67,Ca21chr2_C_albicans_SC5314:1425446,Ca21chr2_C_albicans_SC5314:1425379,3147
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1425379,1379175,46204,Ca21chr2_C_albicans_SC5314:1425379,Ca21chr2_C_albicans_SC5314:1379175,3623
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1379175,1376136,3039,Ca21chr2_C_albicans_SC5314:1379175,Ca21chr2_C_albicans_SC5314:1376136,3625
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1376136,1369105,7031,Ca21chr2_C_albicans_SC5314:1376136,Ca21chr2_C_albicans_SC5314:1369105,3668
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1369105,1369012,93,Ca21chr2_C_albicans_SC5314:1369105,Ca21chr2_C_albicans_SC5314:1369012,3690
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1369012,1316863,52149,Ca21chr2_C_albicans_SC5314:1369012,Ca21chr2_C_albicans_SC5314:1316863,4160
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1316863,1316401,462,Ca21chr2_C_albicans_SC5314:1316863,Ca21chr2_C_albicans_SC5314:1316401,4169
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1316401,1297791,18610,Ca21chr2_C_albicans_SC5314:1316401,Ca21chr2_C_albicans_SC5314:1297791,4547
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1297791,1297676,115,Ca21chr2_C_albicans_SC5314:1297791,Ca21chr2_C_albicans_SC5314:1297676,4558
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1297676,1024621,273055,Ca21chr2_C_albicans_SC5314:1297676,Ca21chr2_C_albicans_SC5314:1024621,8826
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1024621,1024179,442,Ca21chr2_C_albicans_SC5314:1024621,Ca21chr2_C_albicans_SC5314:1024179,8836
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1024179,991230,32949,Ca21chr2_C_albicans_SC5314:1024179,Ca21chr2_C_albicans_SC5314:991230,8972
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,991230,983337,7893,Ca21chr2_C_albicans_SC5314:991230,Ca21chr2_C_albicans_SC5314:983337,8987
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,983337,980682,2655,Ca21chr2_C_albicans_SC5314:983337,Ca21chr2_C_albicans_SC5314:980682,8989
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,980682,979220,1462,Ca21chr2_C_albicans_SC5314:980682,Ca21chr2_C_albicans_SC5314:979220,8999
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,979220,934041,45179,Ca21chr2_C_albicans_SC5314:979220,Ca21chr2_C_albicans_SC5314:934041,9430
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,934041,934009,32,Ca21chr2_C_albicans_SC5314:934041,Ca21chr2_C_albicans_SC5314:934009,9436
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,934009,928523,5486,Ca21chr2_C_albicans_SC5314:934009,Ca21chr2_C_albicans_SC5314:928523,9445
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,928523,928426,97,Ca21chr2_C_albicans_SC5314:928523,Ca21chr2_C_albicans_SC5314:928426,9449
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,928426,908665,19761,Ca21chr2_C_albicans_SC5314:928426,Ca21chr2_C_albicans_SC5314:908665,10006
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,908665,907828,837,Ca21chr2_C_albicans_SC5314:908665,Ca21chr2_C_albicans_SC5314:907828,10007
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,907828,496612,411216,Ca21chr2_C_albicans_SC5314:907828,Ca21chr2_C_albicans_SC5314:496612,11404
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,496612,495727,885,Ca21chr2_C_albicans_SC5314:496612,Ca21chr2_C_albicans_SC5314:495727,11406
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,495727,217189,278538,Ca21chr2_C_albicans_SC5314:495727,Ca21chr2_C_albicans_SC5314:217189,13836
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,217189,216448,741,Ca21chr2_C_albicans_SC5314:217189,Ca21chr2_C_albicans_SC5314:216448,13851
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,216448,6005,216448,Ca21chr2_C_albicans_SC5314:216448,Ca21chr2_C_albicans_SC5314:6005,15581
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,2012133,2012357,224,Ca21chr2_C_albicans_SC5314:2012133,Ca21chr2_C_albicans_SC5314:2012357,439
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,2012357,2083406,71049,Ca21chr2_C_albicans_SC5314:2012357,Ca21chr2_C_albicans_SC5314:2083406,754
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,2083406,2083994,588,Ca21chr2_C_albicans_SC5314:2083406,Ca21chr2_C_albicans_SC5314:2083994,778
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,2083994,2229724,145730,Ca21chr2_C_albicans_SC5314:2083994,Ca21chr2_C_albicans_SC5314:2229724,3468
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,2083994,2229724,276,Ca21chr2_C_albicans_SC5314:2083994,Ca21chr2_C_albicans_SC5314:2229724,3468
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr3_C_albicans_SC5314,574729,570449,4280,Ca21chr3_C_albicans_SC5314:574729,Ca21chr3_C_albicans_SC5314:570449,1366
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr3_C_albicans_SC5314,570449,566974,3475,Ca21chr3_C_albicans_SC5314:570449,Ca21chr3_C_albicans_SC5314:566974,1420
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr3_C_albicans_SC5314,566974,565983,991,Ca21chr3_C_albicans_SC5314:566974,Ca21chr3_C_albicans_SC5314:565983,1428
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr3_C_albicans_SC5314,565983,552002,13981,Ca21chr3_C_albicans_SC5314:565983,Ca21chr3_C_albicans_SC5314:552002,1504
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr3_C_albicans_SC5314,552002,544407,7595,Ca21chr3_C_albicans_SC5314:552002,Ca21chr3_C_albicans_SC5314:544407,1514
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr3_C_albicans_SC5314,544407,396929,147478,Ca21chr3_C_albicans_SC5314:544407,Ca21chr3_C_albicans_SC5314:396929,1961
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr3_C_albicans_SC5314,396929,396883,46,Ca21chr3_C_albicans_SC5314:396929,Ca21chr3_C_albicans_SC5314:396883,1963
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr3_C_albicans_SC5314,396883,384732,12151,Ca21chr3_C_albicans_SC5314:396883,Ca21chr3_C_albicans_SC5314:384732,2090
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr3_C_albicans_SC5314,384732,381224,3508,Ca21chr3_C_albicans_SC5314:384732,Ca21chr3_C_albicans_SC5314:381224,2091
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr3_C_albicans_SC5314,381224,27266,353958,Ca21chr3_C_albicans_SC5314:381224,Ca21chr3_C_albicans_SC5314:27266,4895
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr3_C_albicans_SC5314,27266,26135,1131,Ca21chr3_C_albicans_SC5314:27266,Ca21chr3_C_albicans_SC5314:26135,4900
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr3_C_albicans_SC5314,26135,2689,23446,Ca21chr3_C_albicans_SC5314:26135,Ca21chr3_C_albicans_SC5314:2689,5126
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr3_C_albicans_SC5314,2689,2393,296,Ca21chr3_C_albicans_SC5314:2689,Ca21chr3_C_albicans_SC5314:2393,5127
MAnderson017_891_R225-2_S97_R1_001_val_1.sort.GT,Ca21chr3_C_albicans_SC5314,2393,145,2393,Ca21chr3_C_albicans_SC5314:2393,Ca21chr3_C_albicans_SC5314:145,5252
