strain,chr,start.pos,length,prop.o.arm,arm
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1463244,1432991,0.0656,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1432991,1421850,0.0849,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1421850,1359461,0.092,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1359461,1359371,0.1319,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1359371,1357741,0.1319,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1357741,1356476,0.133,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1356476,1223111,0.1338,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1223111,1218086,0.2189,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1218086,1153649,0.2222,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1153649,1151648,0.2633,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1151648,1097166,0.2646,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1097166,1091377,0.2994,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1091377,1078099,0.3031,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1078099,1077230,0.3115,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1077230,1077151,0.3121,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1077151,1076898,0.3121,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1076898,1026211,0.3123,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1026211,1018722,0.3447,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1018722,998185,0.3495,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,998185,997197,0.3626,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,997197,830777,0.3632,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,830777,827239,0.4695,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,827239,492528,0.4717,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,492528,489664,0.6855,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,489664,477190,0.6873,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,477190,472023,0.6953,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,472023,432120,0.6986,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,432120,425892,0.7241,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,425892,377457,0.728,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,377457,369699,0.759,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,369699,296383,0.7639,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,296383,294533,0.8107,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,294533,224033,0.8119,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,224033,223192,0.8569,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,223192,132219,0.8575,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,132219,129657,0.9156,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,129657,44806,0.9172,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,44806,44535,0.9714,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,44535,43503,0.9716,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,43503,41161,0.9722,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,41161,37222,0.9737,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,37222,35709,0.9762,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,35709,28197,0.9772,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,28197,22527,0.982,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,22527,12735,0.9856,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1564871,1565115,0.0007,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1565115,1574820,0.0005,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1574820,1574862,0.0063,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1574862,1607109,0.0064,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1607109,1607705,0.0262,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1607705,1619885,0.0266,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1619885,1626060,0.0341,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1626060,1650538,0.0379,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1650538,1658199,0.0529,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1658199,1659940,0.0576,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1659940,1661509,0.0587,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1661509,1707319,0.0597,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1707319,1708564,0.0879,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1708564,1940140,0.0886,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1940140,1954521,0.2311,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1954521,1955881,0.2399,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1955881,1955974,0.2408,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1955974,1965001,0.2408,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1965001,1981735,0.2464,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1981735,1985354,0.2567,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1985354,1989661,0.2589,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,1989661,2357311,0.2616,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2357311,2358778,0.4877,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2358778,2368806,0.4886,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2368806,2370223,0.4948,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2370223,2512102,0.4957,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2512102,2513077,0.583,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2513077,2513223,0.5836,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2513223,2521184,0.5836,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2521184,2901837,0.5885,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2901837,2903313,0.8227,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2903313,2963244,0.8236,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2963244,2966788,0.8605,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,2966788,3001711,0.8627,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,3001711,3003417,0.8842,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,3003417,3020778,0.8852,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,3020778,3021586,0.8959,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,3021586,3096279,0.8964,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,3096279,3100488,0.9423,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,3100488,3179138,0.9449,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,3179138,3184598,0.9933,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr1_C_albicans_SC5314,3184598,3184935,0.9967,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1859742,1855450,0.0365,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1855450,1823376,0.0387,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1823376,1820272,0.0554,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1820272,1730215,0.057,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1730215,1724262,0.1036,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1724262,1619138,0.1067,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1619138,1599537,0.1612,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1599537,1545665,0.1713,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1545665,1537043,0.1992,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1537043,1436459,0.2037,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1436459,1434453,0.2558,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1434453,1374284,0.2568,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1374284,1370585,0.288,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1370585,1324259,0.2899,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1324259,1319776,0.3139,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1319776,1319452,0.3163,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1319452,1316401,0.3164,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1316401,1310608,0.318,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1310608,1310020,0.321,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1310020,1290623,0.3213,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1290623,1290578,0.3314,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1290578,1267414,0.3314,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1267414,1260836,0.3434,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1260836,1171368,0.3468,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1171368,1167117,0.3931,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1167117,1125697,0.3953,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1125697,1121112,0.4168,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1121112,1112096,0.4192,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1112096,1108076,0.4238,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1108076,1105485,0.4259,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1105485,1105440,0.4273,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1105440,1100939,0.4273,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,1100939,965470,0.4296,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,965470,955006,0.4998,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,955006,931855,0.5052,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,931855,925188,0.5172,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,925188,832378,0.5207,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,832378,832288,0.5688,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,832288,737652,0.5688,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,737652,704261,0.6178,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,704261,515048,0.6351,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,515048,511479,0.7332,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,511479,416426,0.735,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,416426,407219,0.7843,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,407219,318212,0.789,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,318212,315237,0.8351,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,315237,21181,0.8367,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,21181,18388,0.989,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr2_C_albicans_SC5314,18388,18175,0.9905,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,755809,750450,0.0855,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,750450,710111,0.092,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,710111,694831,0.1408,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,694831,681358,0.1593,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,681358,676116,0.1756,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,676116,577493,0.1819,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,577493,562527,0.3013,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,562527,552002,0.3194,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,552002,534182,0.3321,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,534182,532029,0.3537,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,532029,526039,0.3563,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,526039,524745,0.3635,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,524745,511491,0.3651,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,511491,425261,0.3811,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,425261,424513,0.4855,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,424513,396943,0.4864,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,396943,396883,0.5197,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,396883,379787,0.5198,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,379787,377534,0.5405,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,377534,225672,0.5432,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,225672,217998,0.7269,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,217998,209257,0.7362,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,209257,208303,0.7468,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,208303,85546,0.748,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,85546,85531,0.8965,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,85531,44024,0.8965,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,44024,43998,0.9467,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,43998,15589,0.9468,left
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,874788,877636,0.0512,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,877636,1144152,0.0541,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,1144152,1145334,0.3274,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,1145334,1145425,0.3286,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,1145425,1147805,0.3287,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,1147805,1204789,0.3311,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,1204789,1207299,0.3896,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,1207299,1323271,0.3922,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,1323271,1324456,0.5111,right
MAY_157_CKDL210010773-1B-DY0088-AK1680_HF35GDSX2_L2_1.sort.GT,Ca21chr3_C_albicans_SC5314,1324456,1507855,0.5123,right
